2024-10-25,22:15:59,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.4955400000e-08,-7.8774800000e-08,8.0181900000e-08,-1.0075000000e+02,2.3260000000e+03,4.6216300000e-08,-6.9160100000e-08,-4.0182500000e-08,7.9788600000e-08,-1.4989100000e+02,7.7154600000e-08,2.0332100000e-08,7.9389700000e-08,1.4664000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
7.1887700000e-08,-5.8998700000e-08,9.2998300000e-08,-3.9376000000e+01,2.3260000000e+03,4.7574200000e-08,2.5485400000e-09,-9.3038400000e-08,9.3073300000e-08,-8.8440000000e+01,2.2195000000e-08,9.0462300000e-08,9.3214100000e-08,7.6206000000e+01,2.0860000000e+00,2.0870000000e+00,2.0850000000e+00,2.0790000000e+00
4.8982400000e-09,7.9145200000e-09,9.3078300000e-09,5.8247000000e+01,2.3260000000e+03,4.6568500000e-08,9.0992700000e-09,1.2752300000e-09,9.1883700000e-09,5.4280000000e+00,-8.8286800000e-09,1.5437300000e-09,8.8571900000e-09,1.6875400000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
1.9132300000e-08,2.4885400000e-08,3.1389900000e-08,5.2446000000e+01,2.3260000000e+03,4.4262900000e-08,3.1226400000e-08,1.7370600000e-09,3.1274700000e-08,2.7390000000e+00,-3.0298900000e-08,6.7761400000e-09,3.0935300000e-08,1.6716500000e+02,2.0860000000e+00,2.0890000000e+00,2.0840000000e+00,2.0790000000e+00
-3.3202000000e-08,7.6205300000e-09,3.4065500000e-08,1.6707300000e+02,2.3260000000e+03,4.4061600000e-08,-1.6378900000e-08,3.0049900000e-08,3.4223900000e-08,1.1915100000e+02,8.2054800000e-09,-3.3392700000e-08,3.4552200000e-08,-7.5644000000e+01,2.0860000000e+00,2.0880000000e+00,2.0890000000e+00,2.0900000000e+00
7.3555800000e-09,-3.5579900000e-08,3.6332200000e-08,-7.8320000000e+01,2.3260000000e+03,4.5886000000e-08,-2.1967100000e-08,-2.8741300000e-08,3.6015700000e-08,-1.2741800000e+02,2.8673700000e-08,2.1793400000e-08,3.5855000000e-08,3.7207000000e+01,2.0860000000e+00,2.0880000000e+00,2.0840000000e+00,2.0800000000e+00
8.4002400000e-08,9.4998800000e-08,1.2681200000e-07,4.8515000000e+01,2.3260000000e+03,4.4556100000e-08,1.2693300000e-07,-1.3414100000e-09,1.2694000000e-07,-7.5400000000e-01,-1.2220500000e-07,3.5271700000e-08,1.2731800000e-07,1.6382700000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0790000000e+00
-1.7109700000e-08,-2.7346400000e-08,3.2257800000e-08,-1.2203300000e+02,2.3260000000e+03,4.3869000000e-08,-3.1782200000e-08,-4.9933700000e-09,3.2172100000e-08,-1.7106400000e+02,3.1885600000e-08,-3.5819300000e-09,3.2000000000e-08,-6.4030000000e+00,2.0860000000e+00,2.0870000000e+00,2.0850000000e+00,2.0800000000e+00
-4.7320600000e-09,3.4459400000e-08,3.4782800000e-08,9.7819000000e+01,2.3260000000e+03,4.3252100000e-08,2.2761300000e-08,2.5966400000e-08,3.4530200000e-08,4.8753000000e+01,-2.8613200000e-08,-1.8872000000e-08,3.4021100000e-08,-1.4660400000e+02,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0850000000e+00
-6.2236900000e-09,-1.8000200000e-09,6.4787600000e-09,-1.6376200000e+02,2.3260000000e+03,4.2838300000e-08,-5.5433300000e-09,3.5735400000e-09,6.7116700000e-09,1.4726600000e+02,4.4840300000e-09,-4.9939800000e-09,6.8276900000e-09,-4.8038000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-3.4517900000e-08,6.3472600000e-08,7.2251400000e-08,1.1853800000e+02,2.3260000000e+03,4.2575300000e-08,2.5298200000e-08,6.7700300000e-08,7.2272600000e-08,6.9528000000e+01,-4.2306300000e-08,-5.8620700000e-08,7.2311100000e-08,-1.2580100000e+02,2.0890000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
5.0798200000e-08,-1.1133400000e-08,5.2003900000e-08,-1.2130000000e+01,2.3260000000e+03,4.0198800000e-08,2.5113100000e-08,-4.5635000000e-08,5.2176100000e-08,-6.0943000000e+01,-1.2367000000e-08,5.0689200000e-08,5.2266500000e-08,1.0394400000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
2.2861900000e-08,-2.6779600000e-08,3.5211000000e-08,-4.9512000000e+01,2.3260000000e+03,4.2157800000e-08,-4.9306800000e-09,-3.5364100000e-08,3.5706200000e-08,-9.7630000000e+01,1.4035000000e-08,3.3102800000e-08,3.6205400000e-08,6.7329000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
-1.8726700000e-09,-4.3556900000e-08,4.3597200000e-08,-9.2462000000e+01,2.3260000000e+03,4.2114100000e-08,-3.4001000000e-08,-2.7174000000e-08,4.3525800000e-08,-1.4122800000e+02,3.9871500000e-08,1.7275900000e-08,4.3379700000e-08,2.3566000000e+01,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0770000000e+00
-1.2587300000e-08,-6.4472400000e-09,1.4142400000e-08,-1.5314600000e+02,2.3260000000e+03,4.2107400000e-08,-1.3221600000e-08,5.5059600000e-09,1.4416700000e-08,1.5754800000e+02,1.1391700000e-08,-9.1058100000e-09,1.4692300000e-08,-3.8540000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0890000000e+00
-8.2263500000e-09,-2.8070000000e-08,2.9250600000e-08,-1.0633400000e+02,2.3260000000e+03,4.0973700000e-08,-2.6481300000e-08,-1.2007400000e-08,2.8901500000e-08,-1.5583800000e+02,2.8560000000e-08,4.4298800000e-09,2.8549800000e-08,8.3610000000e+00,2.0890000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
