2024-10-25,21:01:26,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-2.5675900000e-08,-4.0690600000e-09,2.5996400000e-08,-1.7099500000e+02,8.8880000000e+03,4.3976100000e-08,-2.3619200000e-08,1.0995200000e-08,2.6110200000e-08,1.5497800000e+02,1.0238800000e-08,2.4105600000e-08,2.6226100000e-08,6.6802000000e+01,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0880000000e+00
5.3838500000e-08,1.0120800000e-08,5.4781500000e-08,1.0646000000e+01,8.8880000000e+03,4.2781200000e-08,5.0646000000e-08,-2.1522700000e-08,5.5151500000e-08,-2.2907000000e+01,-1.9739800000e-08,-5.1497800000e-08,5.5272200000e-08,-1.1085700000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0800000000e+00
1.7509400000e-08,8.3439700000e-08,8.5257100000e-08,7.8149000000e+01,8.8880000000e+03,4.1000100000e-08,6.1322700000e-08,5.9222600000e-08,8.5251400000e-08,4.3882000000e+01,6.1131800000e-08,-5.9413900000e-08,8.5247300000e-08,-4.4303000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
4.0548400000e-08,-3.5974000000e-08,5.4206100000e-08,-4.1579000000e+01,8.8880000000e+03,4.2623800000e-08,1.3420200000e-08,-5.2518500000e-08,5.4206500000e-08,-7.6029000000e+01,-5.2131100000e-08,-1.4855100000e-08,5.4207000000e-08,-1.6427700000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-2.1661600000e-08,-3.4223200000e-08,4.0502500000e-08,-1.2233200000e+02,8.8880000000e+03,4.3191800000e-08,-3.7139900000e-08,-1.6096700000e-08,4.0467100000e-08,-1.5673400000e+02,-1.7230300000e-08,3.6615700000e-08,4.0456900000e-08,1.1503300000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
5.7983700000e-09,-2.8351000000e-08,2.8937900000e-08,-7.8441000000e+01,8.8880000000e+03,4.0443600000e-08,-1.0953200000e-08,-2.6922700000e-08,2.9325900000e-08,-1.1172600000e+02,-2.7593400000e-08,9.9297100000e-09,2.9458500000e-08,1.6041300000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
6.7221700000e-08,3.3406800000e-09,6.7304700000e-08,2.8450000000e+00,8.8880000000e+03,4.0896300000e-08,5.7691900000e-08,-3.4819400000e-08,6.7385100000e-08,-3.1164000000e+01,-3.2942400000e-08,-5.8872700000e-08,6.7462500000e-08,-1.1927900000e+02,2.0880000000e+00,2.0900000000e+00,2.0840000000e+00,2.0790000000e+00
-5.1333700000e-08,-3.6680000000e-08,6.3091700000e-08,-1.4445300000e+02,8.8880000000e+03,4.4268800000e-08,-6.2768300000e-08,-1.8650400000e-09,6.2498500000e-08,-1.7823700000e+02,-4.0299300000e-09,6.2368400000e-08,6.1898400000e-08,9.3822000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0890000000e+00
4.8504400000e-08,-2.4198200000e-08,5.4205400000e-08,-2.6514000000e+01,8.8880000000e+03,4.4085200000e-08,2.6931900000e-08,-4.7344200000e-08,5.4732100000e-08,-6.0314000000e+01,-4.6606900000e-08,-2.8695300000e-08,5.4996800000e-08,-1.4832800000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-1.8312700000e-08,-4.0127100000e-08,4.4108200000e-08,-1.1453000000e+02,8.8880000000e+03,4.1859900000e-08,-3.7401800000e-08,-2.3070700000e-08,4.3781800000e-08,-1.4822700000e+02,-2.4296800000e-08,3.6421100000e-08,4.3456900000e-08,1.2392500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
