333.348	0.3
333.679	0.3
334.011	1.0
334.343	2.3
334.674	2.3
335.006	2.7
335.338	4.0
335.670	3.7
336.002	3.0
336.334	1.0
336.666	0.3
336.998	0.0
337.330	-0.7
337.662	0.0
337.994	-0.7
338.326	0.7
338.658	1.0
338.990	3.3
339.323	4.7
339.655	3.7
339.987	1.7
340.320	0.0
340.652	0.7
340.984	0.3
341.317	0.7
341.649	0.3
341.982	0.3
342.314	0.7
342.647	2.0
342.979	2.7
343.312	1.7
343.645	1.3
343.978	1.3
344.310	1.3
344.643	0.3
344.976	-0.3
345.309	0.7
345.642	1.0
345.975	1.3
346.308	0.0
346.641	-1.0
346.974	-0.3
347.307	-0.3
347.640	0.0
347.973	-0.7
348.306	-1.3
348.639	-0.7
348.972	-1.0
349.306	1.0
349.639	1.7
349.972	4.0
350.306	4.0
350.639	3.3
350.972	3.3
351.306	2.3
351.639	2.3
351.973	-0.7
352.306	-1.0
352.640	-1.7
352.974	-0.7
353.307	-1.0
353.641	-1.3
353.975	-1.3
354.309	1.3
354.642	3.3
354.976	5.7
355.310	4.7
355.644	6.0
355.978	5.3
356.312	6.7
356.646	5.0
356.980	4.0
357.314	2.3
357.648	2.0
357.982	1.3
358.316	0.7
358.651	0.0
358.985	-0.7
359.319	-0.3
359.653	-0.7
359.988	0.3
360.322	-1.0
360.656	-0.7
360.991	-0.7
361.325	0.7
361.660	0.7
361.994	2.3
362.329	2.7
362.664	1.3
362.998	1.0
363.333	0.7
363.668	2.0
364.002	0.3
364.337	1.3
364.672	0.3
365.007	1.0
365.342	0.7
365.676	1.7
366.011	0.7
366.346	1.0
366.681	1.7
367.016	1.7
367.351	1.0
367.687	-1.0
368.022	0.3
368.357	-0.3
368.692	2.3
369.027	0.7
369.363	0.0
369.698	-0.3
370.033	1.3
370.369	2.7
370.704	2.3
371.039	1.3
371.375	0.3
371.710	0.7
372.046	-0.7
372.381	0.0
372.717	-2.0
373.053	-2.0
373.388	-2.7
373.724	0.0
374.060	1.7
374.395	3.7
374.731	4.3
375.067	5.0
375.403	4.7
375.739	3.3
376.075	3.0
376.411	3.0
376.747	3.3
377.083	3.3
377.419	3.3
377.755	4.7
378.091	3.7
378.427	2.3
378.763	1.7
379.099	2.7
379.436	3.3
379.772	2.3
380.108	2.3
380.445	2.7
380.781	2.0
381.117	2.0
381.454	1.0
381.790	2.3
382.127	3.0
382.463	3.3
382.800	4.0
383.137	2.0
383.473	2.0
383.810	0.3
384.147	1.0
384.483	0.3
384.820	0.3
385.157	-0.7
385.494	0.7
385.831	1.3
386.167	2.7
386.504	1.3
386.841	1.0
387.178	0.3
387.515	1.3
387.852	2.3
388.189	2.3
388.527	1.7
388.864	-0.3
389.201	1.0
389.538	0.3
389.875	1.0
390.213	0.3
390.550	1.7
390.887	4.0
391.225	4.7
391.562	3.7
391.899	1.7
392.237	1.3
392.574	2.3
392.912	2.3
393.250	2.0
393.587	2.0
393.925	2.7
394.262	1.7
394.600	1.0
394.938	-1.3
395.276	-1.3
395.613	-1.7
395.951	-0.3
396.289	2.0
396.627	2.7
396.965	4.3
397.303	3.7
397.641	4.3
397.979	3.3
398.317	4.0
398.655	4.3
398.993	4.0
399.331	2.0
399.669	0.7
400.008	1.3
400.346	2.0
400.684	2.7
401.022	2.7
401.361	3.0
401.699	4.3
402.037	4.0
402.376	3.3
402.714	0.7
403.053	1.7
403.391	3.0
403.730	4.7
404.068	5.3
404.407	4.0
404.746	4.0
405.084	2.3
405.423	2.7
405.762	3.0
406.101	3.0
406.439	3.3
406.778	2.7
407.117	3.3
407.456	3.3
407.795	3.7
408.134	3.7
408.473	4.3
408.812	4.3
409.151	3.0
409.490	2.7
409.829	2.0
410.168	3.3
410.508	2.3
410.847	2.7
411.186	2.0
411.525	2.3
411.865	3.3
412.204	4.3
412.543	6.7
412.883	6.3
413.222	7.3
413.562	6.3
413.901	7.3
414.241	8.3
414.580	9.7
414.920	11.3
415.259	11.7
415.599	13.7
415.939	13.0
416.278	12.0
416.618	9.3
416.958	9.3
417.298	11.3
417.637	14.7
417.977	17.0
418.317	19.7
418.657	21.3
418.997	25.0
419.337	26.0
419.677	24.7
420.017	20.3
420.357	16.3
420.697	14.7
421.037	15.0
421.378	15.3
421.718	17.0
422.058	18.7
422.398	21.3
422.739	22.7
423.079	22.3
423.419	22.3
423.760	22.3
424.100	23.0
424.441	23.3
424.781	25.7
425.122	30.0
425.462	32.7
425.803	33.7
426.143	31.7
426.484	33.3
426.825	34.0
427.165	35.7
427.506	34.7
427.847	33.7
428.187	33.7
428.528	33.3
428.869	35.3
429.210	37.3
429.551	39.3
429.892	41.0
430.233	42.0
430.574	43.3
430.915	43.0
431.256	42.3
431.597	44.3
431.938	46.0
432.279	49.7
432.620	52.3
432.962	55.0
433.303	56.3
433.644	56.3
433.985	59.0
434.327	59.3
434.668	60.0
435.010	59.3
435.351	60.0
435.692	62.0
436.034	64.3
436.375	67.0
436.717	68.0
437.058	69.7
437.400	71.0
437.742	72.3
438.083	73.7
438.425	77.7
438.767	80.7
439.109	83.0
439.450	86.0
439.792	90.0
440.134	93.0
440.476	92.7
440.818	92.7
441.160	95.3
441.502	98.7
441.844	101.7
442.186	103.3
442.528	106.7
442.870	110.3
443.212	112.3
443.554	114.0
443.896	116.0
444.238	118.0
444.581	120.7
444.923	121.3
445.265	123.0
445.608	125.0
445.950	129.0
446.292	131.0
446.635	133.0
446.977	134.7
447.320	136.3
447.662	137.0
448.005	138.3
448.347	141.7
448.690	145.0
449.032	145.3
449.375	145.7
449.718	145.7
450.060	147.3
450.403	148.7
450.746	148.0
451.089	146.3
451.431	145.3
451.774	141.3
452.117	139.0
452.460	137.7
452.803	140.0
453.146	142.0
453.489	142.0
453.832	141.0
454.175	138.0
454.518	132.0
454.861	128.7
455.204	126.7
455.548	127.7
455.891	123.3
456.234	119.7
456.577	116.3
456.921	116.3
457.264	118.3
457.607	117.7
457.951	117.0
458.294	113.7
458.638	109.7
458.981	107.3
459.325	103.0
459.668	100.3
460.012	98.3
460.355	97.0
460.699	96.3
461.042	93.0
461.386	91.3
461.730	89.0
462.074	89.0
462.417	88.0
462.761	85.3
463.105	83.0
463.449	80.3
463.793	82.0
464.137	81.7
464.481	80.0
464.824	78.7
465.168	78.0
465.513	79.3
465.857	78.0
466.201	75.3
466.545	73.3
466.889	71.7
467.233	70.0
467.577	68.7
467.921	67.0
468.266	66.7
468.610	64.3
468.954	63.3
469.299	62.7
469.643	63.3
469.987	64.3
470.332	63.3
470.676	62.7
471.021	60.7
471.365	58.7
471.710	59.0
472.054	58.7
472.399	59.0
472.744	58.0
473.088	57.0
473.433	57.0
473.778	55.7
474.122	53.7
474.467	51.7
474.812	50.3
475.157	50.3
475.502	52.0
475.847	53.7
476.191	55.0
476.536	51.7
476.881	48.0
477.226	45.0
477.571	44.0
477.916	44.0
478.262	45.3
478.607	45.3
478.952	44.3
479.297	42.7
479.642	44.3
479.987	44.7
480.333	45.0
480.678	43.7
481.023	43.0
481.369	42.3
481.714	41.0
482.059	41.7
482.405	41.7
482.750	41.3
483.096	40.3
483.441	40.3
483.787	43.0
484.132	44.3
484.478	47.3
484.824	48.0
485.169	49.7
485.515	49.3
485.861	48.0
486.206	46.3
486.552	46.3
486.898	47.3
487.244	48.7
487.590	48.3
487.935	49.0
488.281	47.0
488.627	46.0
488.973	45.7
489.319	46.7
489.665	48.0
490.011	49.0
490.357	51.0
490.703	52.3
491.050	52.3
491.396	52.0
491.742	51.7
492.088	51.3
492.434	52.0
492.781	52.7
493.127	55.3
493.473	56.7
493.820	58.7
494.166	58.7
494.512	60.7
494.859	61.0
495.205	63.7
495.552	65.0
495.898	65.7
496.245	65.0
496.591	64.3
496.938	64.3
497.285	64.7
497.631	66.0
497.978	68.3
498.325	70.7
498.671	74.3
499.018	76.7
499.365	77.7
499.712	79.3
500.059	81.3
500.405	85.0
500.752	86.7
501.099	87.7
501.446	87.3
501.793	86.0
502.140	86.3
502.487	89.0
502.834	91.3
503.181	93.7
503.529	96.7
503.876	100.0
504.223	101.7
504.570	101.0
504.917	102.0
505.265	105.7
505.612	108.3
505.959	109.3
506.306	109.3
506.654	109.7
507.001	112.0
507.349	111.3
507.696	112.3
508.044	112.7
508.391	115.3
508.739	117.7
509.086	117.7
509.434	117.0
509.781	117.3
510.129	119.3
510.477	122.7
510.824	124.3
511.172	127.0
511.520	127.3
511.868	127.7
512.215	129.3
512.563	131.3
512.911	134.0
513.259	133.3
513.607	134.3
513.955	134.7
514.303	138.0
514.651	140.3
514.999	141.7
515.347	142.0
515.695	143.0
516.043	145.7
516.391	146.3
516.739	147.7
517.087	148.7
517.436	150.3
517.784	150.3
518.132	151.3
518.480	152.0
518.829	151.0
519.177	150.7
519.525	151.0
519.874	155.7
520.222	156.3
520.571	158.0
520.919	158.7
521.268	162.7
521.616	163.7
521.965	162.7
522.313	160.0
522.662	162.3
523.011	164.0
523.359	166.0
523.708	164.7
524.057	165.0
524.405	166.7
524.754	169.0
525.103	171.0
525.452	169.7
525.801	169.3
526.150	170.7
526.498	172.3
526.847	171.7
527.196	171.0
527.545	172.0
527.894	172.7
528.243	171.7
528.592	173.0
528.941	173.3
529.291	177.3
529.640	178.0
529.989	180.3
530.338	180.3
530.687	180.3
531.037	179.0
531.386	178.7
531.735	179.7
532.084	182.3
532.434	183.3
532.783	182.0
533.132	185.0
533.482	186.0
533.831	188.3
534.181	186.0
534.530	186.7
534.880	188.3
535.229	187.3
535.579	189.0
535.929	190.3
536.278	194.7
536.628	194.3
536.978	195.7
537.327	196.0
537.677	196.7
538.027	197.3
538.377	195.7
538.726	199.0
539.076	199.0
539.426	199.3
539.776	198.0
540.126	197.0
540.476	200.3
540.826	200.3
541.176	200.3
541.526	200.7
541.876	202.0
542.226	203.7
542.576	204.0
542.926	205.7
543.276	208.3
543.627	208.0
543.977	209.7
544.327	211.0
544.677	214.3
545.028	213.3
545.378	212.0
545.728	212.3
546.079	214.3
546.429	214.0
546.779	215.3
547.130	215.7
547.480	218.0
547.831	215.0
548.181	217.3
548.532	219.7
548.882	223.0
549.233	221.7
549.584	219.7
549.934	219.3
550.285	217.3
550.636	220.0
550.986	222.3
551.337	228.0
551.688	227.3
552.039	228.3
552.389	226.7
552.740	227.7
553.091	227.0
553.442	227.0
553.793	227.3
554.144	227.7
554.495	228.0
554.846	230.0
555.197	232.3
555.548	229.7
555.899	221.7
556.250	215.0
556.601	209.3
556.952	208.0
557.303	205.7
557.655	208.3
558.006	210.3
558.357	213.0
558.708	213.0
559.060	212.7
559.411	212.0
559.762	213.3
560.114	216.3
560.465	219.0
560.817	220.3
561.168	221.0
561.519	222.0
561.871	223.7
562.223	225.7
562.574	229.3
562.926	236.0
563.277	243.3
563.629	249.3
563.980	255.7
564.332	262.7
564.684	268.0
565.036	270.3
565.387	269.3
565.739	268.0
566.091	266.7
566.443	267.7
566.795	268.0
567.146	271.7
567.498	271.7
567.850	275.3
568.202	272.7
568.554	273.3
568.906	272.3
569.258	273.0
569.610	273.7
569.962	274.0
570.314	274.0
570.667	274.7
571.019	274.3
571.371	275.7
571.723	274.3
572.075	274.0
572.428	274.0
572.780	276.7
573.132	279.7
573.484	277.0
573.837	275.0
574.189	272.0
574.541	275.0
574.894	273.0
575.246	271.0
575.599	272.0
575.951	273.0
576.304	275.3
576.656	275.3
577.009	276.3
577.361	277.0
577.714	274.7
578.067	275.3
578.419	275.7
578.772	274.7
579.125	275.3
579.478	274.3
579.830	277.3
580.183	274.0
580.536	274.3
580.889	272.3
581.242	275.3
581.594	275.0
581.947	275.3
582.300	274.0
582.653	276.3
583.006	277.0
583.359	275.7
583.712	272.3
584.065	272.3
584.418	274.7
584.771	277.0
585.125	278.0
585.478	277.3
585.831	276.7
586.184	276.7
586.537	273.7
586.890	273.3
587.244	272.0
587.597	277.0
587.950	279.0
588.304	282.3
588.657	280.3
589.010	277.3
589.364	273.0
589.717	274.0
590.071	277.7
590.424	281.7
590.778	279.7
591.131	274.0
591.485	271.3
591.838	273.0
592.192	276.7
592.546	273.3
592.899	272.3
593.253	268.3
593.607	268.7
593.960	264.3
594.314	261.7
594.668	258.7
595.022	258.0
595.375	258.0
595.729	258.0
596.083	258.7
