2024-10-25,17:04:10,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.8458200000e-08,-3.0787800000e-08,3.5898500000e-08,-1.2094400000e+02,1.1451400000e+04,5.5562000000e-09,2.5789300000e-08,-2.6769700000e-08,3.8226200000e-08,-4.4544000000e+01,3.6321000000e-08,-1.1913900000e-08,3.9129500000e-08,-1.6802000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.7005900000e-08,-2.7499000000e-08,3.2335300000e-08,-1.2173300000e+02,1.1451400000e+04,5.7636600000e-09,2.4418800000e-08,-2.3188000000e-08,3.4578500000e-08,-4.1310000000e+01,3.3409900000e-08,-8.9061600000e-09,3.5645700000e-08,-1.3068000000e+01,2.0860000000e+00,2.0900000000e+00,2.0880000000e+00,2.0870000000e+00
6.9005100000e-09,-1.8575900000e-08,1.9816200000e-08,-6.9621000000e+01,1.1451400000e+04,5.5491000000e-09,1.8309100000e-08,9.8943500000e-10,1.8335900000e-08,2.1970000000e+00,1.4867300000e-08,8.0994600000e-09,1.5585800000e-08,2.7163000000e+01,2.0860000000e+00,2.0870000000e+00,2.0880000000e+00,2.0780000000e+00
2.9894700000e-09,-3.1417000000e-09,4.3450300000e-09,-4.6422000000e+01,1.1451400000e+04,5.3930700000e-09,3.1486900000e-09,2.5622500000e-09,4.0672100000e-09,6.2176000000e+01,9.6603900000e-11,3.8398000000e-09,3.8723700000e-09,9.8698000000e+01,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
1.7504700000e-08,-3.5830500000e-08,3.9878000000e-08,-6.3963000000e+01,1.1451400000e+04,5.4565500000e-09,3.9713900000e-08,6.0256500000e-09,4.0168600000e-08,8.0890000000e+00,3.3373300000e-08,2.2913800000e-08,4.0794100000e-08,3.3969000000e+01,2.0870000000e+00,2.0870000000e+00,2.0860000000e+00,2.0840000000e+00
-3.7090200000e-09,-1.2621700000e-08,1.3156000000e-08,-1.0831100000e+02,1.1451400000e+04,5.4104200000e-09,1.0343400000e-08,-7.2213200000e-09,1.2053700000e-08,-3.6806000000e+01,1.1854500000e-08,-2.1591500000e-09,1.0641200000e-08,-1.1288000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0880000000e+00
3.6400100000e-09,-9.1317400000e-09,9.8304800000e-09,-6.8267000000e+01,1.1451400000e+04,5.2772200000e-09,8.4859300000e-09,7.4420500000e-10,8.5185000000e-09,5.0600000000e+00,6.0859000000e-09,3.7213700000e-09,7.1335000000e-09,3.1623000000e+01,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
3.6436800000e-08,-2.6526700000e-08,4.5070300000e-08,-3.6055000000e+01,1.1451400000e+04,4.7355500000e-09,3.5495200000e-08,2.7620000000e-08,4.4975600000e-08,3.8637000000e+01,1.8984400000e-08,4.0752000000e-08,4.5061400000e-08,6.6457000000e+01,2.0870000000e+00,2.0870000000e+00,2.0860000000e+00,2.0870000000e+00
1.0527700000e-08,-2.2972500000e-08,2.5273300000e-08,-6.2117000000e+01,1.1451400000e+04,4.6546100000e-09,2.5746500000e-08,5.0437200000e-09,2.7130800000e-08,1.4228000000e+01,2.0593500000e-08,1.7658200000e-08,2.7976700000e-08,4.3549000000e+01,2.0880000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
-1.1257600000e-08,-4.4135600000e-08,4.5548800000e-08,-1.0475700000e+02,1.1451400000e+04,4.9772500000e-09,3.8492100000e-08,-2.3639500000e-08,4.3943400000e-08,-3.2532000000e+01,4.3690600000e-08,-4.7059000000e-09,4.3095900000e-08,-6.6500000000e+00,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
