2024-10-25,17:36:44,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-2.5705400000e-08,-3.4570200000e-09,2.5936900000e-08,-1.7234000000e+02,6.6666000000e+04,5.2887600000e-09,9.7500600000e-09,-2.4488500000e-08,2.6358200000e-08,-6.7880000000e+01,2.5673000000e-08,7.6525500000e-09,2.7667000000e-08,1.6936000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1420400000e-08,-8.6154500000e-09,1.4312100000e-08,-1.3712200000e+02,6.6666000000e+04,5.3355600000e-09,1.2112100000e-08,-7.0149300000e-09,1.4900800000e-08,-2.8096000000e+01,7.2974500000e-09,1.3521500000e-08,1.5370300000e-08,7.1218000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.2015600000e-08,2.2398900000e-09,2.2130900000e-08,1.7419100000e+02,6.6666000000e+04,5.1750600000e-09,3.8088000000e-09,-2.1697300000e-08,2.2030300000e-08,-7.8255000000e+01,2.1818800000e-08,2.3794500000e-09,2.1864000000e-08,7.4360000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-8.3934800000e-09,4.9364500000e-09,9.7375000000e-09,1.4953900000e+02,6.6666000000e+04,5.1951700000e-09,-3.1954400000e-09,-1.0399600000e-08,1.2310000000e-08,-1.0749300000e+02,1.1330100000e-08,-4.9072500000e-09,1.2620900000e-08,-2.2881000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.3908200000e-08,-2.6156600000e-08,2.9624700000e-08,-6.1066000000e+01,6.6666000000e+04,5.1631500000e-09,2.1586200000e-08,1.9736600000e-08,2.8873300000e-08,4.3729000000e+01,-1.7858000000e-08,2.2687500000e-08,2.8532800000e-08,1.2979600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
1.0167600000e-09,-3.2256000000e-09,3.3829700000e-09,-6.7761000000e+01,6.6666000000e+04,5.2028700000e-09,2.8506600000e-09,2.0515400000e-09,4.0729900000e-09,4.4543000000e+01,-2.5641100000e-09,3.1635000000e-09,4.5150800000e-09,1.3227800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.3343700000e-08,-1.9204400000e-08,2.3386800000e-08,-1.2254300000e+02,6.6666000000e+04,5.4046000000e-09,2.2859400000e-08,-7.8887700000e-09,2.4900500000e-08,-1.7083000000e+01,9.5701700000e-09,2.2986900000e-08,2.5493300000e-08,6.9129000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.4366000000e-08,9.8821900000e-09,1.7436900000e-08,3.3515000000e+01,6.6666000000e+04,5.4367000000e-09,-1.3044400000e-08,1.2155800000e-08,1.8230200000e-08,1.3591300000e+02,-1.3884800000e-08,-1.1860200000e-08,1.8998700000e-08,-1.4215600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-5.7943600000e-09,1.4412900000e-08,1.5535000000e-08,1.0990700000e+02,6.6666000000e+04,5.3726800000e-09,-1.3580100000e-08,-8.9578500000e-09,1.7047000000e-08,-1.4831200000e+02,7.5170900000e-09,-1.6246500000e-08,1.7877200000e-08,-6.5341000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.5826200000e-08,4.2762400000e-09,1.6393700000e-08,1.5120000000e+01,6.6666000000e+04,5.0450300000e-09,-8.7809000000e-09,1.6367100000e-08,1.8573800000e-08,1.1761300000e+02,-1.8045900000e-08,-7.3247500000e-09,2.0233000000e-08,-1.5861700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
