2024-10-25,17:13:30,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
9.0505300000e-09,-3.8345300000e-08,3.9399000000e-08,-7.6720000000e+01,2.0486000000e+04,4.7447100000e-09,1.1517500000e-08,-3.7606600000e-08,3.9219000000e-08,-7.3348000000e+01,3.5205000000e-08,-1.7283500000e-08,3.9021800000e-08,-2.6593000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.3491400000e-08,1.1426600000e-08,1.7680100000e-08,1.3956900000e+02,2.0486000000e+04,4.6185700000e-09,-1.3795000000e-08,9.8297700000e-09,1.6537000000e-08,1.4352900000e+02,-1.6247800000e-08,-2.9130100000e-09,1.5954700000e-08,-1.6948000000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0880000000e+00
-2.6175100000e-08,-5.7460600000e-08,6.3141700000e-08,-1.1449100000e+02,2.0486000000e+04,4.6854100000e-09,-2.3696400000e-08,-5.9725500000e-08,6.4701300000e-08,-1.1238100000e+02,2.7158000000e-08,-5.8725100000e-08,6.5051600000e-08,-6.5949000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00
-7.5490200000e-09,-9.5054600000e-09,1.2139800000e-08,-1.2553500000e+02,2.0486000000e+04,4.5969100000e-09,-6.7353500000e-09,-1.0983300000e-08,1.3773700000e-08,-1.1851000000e+02,4.4131900000e-09,-1.4421400000e-08,1.5925100000e-08,-6.4916000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
1.1634000000e-08,5.9586400000e-09,1.3071900000e-08,2.2004000000e+01,2.0486000000e+04,4.6053400000e-09,1.1439400000e-08,5.5842100000e-09,1.2553600000e-08,2.3031000000e+01,4.2454400000e-09,1.1434800000e-08,1.2417300000e-08,6.7073000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00
-1.6260800000e-09,-9.5015500000e-09,9.6410500000e-09,-1.0619600000e+02,2.0486000000e+04,4.2466300000e-09,-1.9440400000e-09,-9.0061900000e-09,8.8690700000e-09,-1.0481900000e+02,4.7494300000e-09,-7.4892800000e-09,8.4094600000e-09,-5.9817000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0800000000e+00
-4.9858500000e-09,9.3960400000e-09,1.0639500000e-08,1.1320900000e+02,2.0486000000e+04,4.2669900000e-09,-4.5207100000e-09,8.7866800000e-09,9.3557900000e-09,1.1199400000e+02,-8.7425800000e-09,3.3222100000e-09,8.5602300000e-09,1.4789500000e+02,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
6.6907900000e-09,-1.5977200000e-08,1.7327900000e-08,-6.7278000000e+01,2.0486000000e+04,4.2324200000e-09,9.7724300000e-09,-1.5727800000e-08,1.8522300000e-08,-4.9010000000e+01,2.0980700000e-08,-6.6334700000e-10,2.2143100000e-08,2.1950000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00,2.0880000000e+00
-1.3132000000e-08,-3.3691200000e-08,3.6160100000e-08,-1.1163400000e+02,2.0486000000e+04,4.1492400000e-09,-1.0915900000e-08,-3.4374800000e-08,3.5856500000e-08,-1.0786900000e+02,1.7564300000e-08,-3.0981200000e-08,3.5495600000e-08,-6.0788000000e+01,2.0870000000e+00,2.0870000000e+00,2.0860000000e+00,2.0780000000e+00
8.1813700000e-09,-2.2644700000e-08,2.4077600000e-08,-7.0136000000e+01,2.0486000000e+04,4.0323700000e-09,8.3580500000e-09,-2.0943800000e-08,2.2550300000e-08,-6.9387000000e+01,2.0129300000e-08,-8.2095400000e-09,2.0913600000e-08,-2.3213000000e+01,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00,2.0810000000e+00
-1.8461900000e-10,-4.8996400000e-09,4.9032000000e-09,-9.2158000000e+01,2.0486000000e+04,4.1164200000e-09,2.0872100000e-10,-5.3463900000e-09,5.8362800000e-09,-8.5987000000e+01,4.5489000000e-09,-3.6556500000e-09,6.3575300000e-09,-3.6358000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-6.8500500000e-09,-3.2732700000e-08,3.3442400000e-08,-1.0182000000e+02,2.0486000000e+04,4.1716400000e-09,-3.9480600000e-09,-3.3523500000e-08,3.4574700000e-08,-9.5323000000e+01,2.3079700000e-08,-2.5743600000e-08,3.4981000000e-08,-4.7739000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
9.1384100000e-12,-2.6396100000e-08,2.6396500000e-08,-8.9980000000e+01,2.0486000000e+04,4.2473400000e-09,2.2248500000e-09,-2.5918200000e-08,2.6013700000e-08,-8.4360000000e+01,2.0488700000e-08,-1.5529400000e-08,2.5459800000e-08,-3.6498000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
5.5547000000e-11,-6.0974300000e-09,6.0979200000e-09,-8.9478000000e+01,2.0486000000e+04,3.8171700000e-09,4.0644300000e-10,-6.0095600000e-09,6.0233000000e-09,-8.5250000000e+01,4.6291500000e-09,-3.6233100000e-09,5.2259500000e-09,-3.3127000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
9.3455400000e-09,-1.2493000000e-08,1.5602400000e-08,-5.6906000000e+01,2.0486000000e+04,3.8005900000e-09,9.2940600000e-09,-1.2284700000e-08,1.5438500000e-08,-5.4310000000e+01,1.5319500000e-08,-1.9109200000e-09,1.5500900000e-08,-7.9910000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
5.3129300000e-09,-1.5227900000e-08,1.6128100000e-08,-7.0766000000e+01,2.0486000000e+04,3.9987700000e-09,6.0576900000e-09,-1.3415000000e-08,1.4161600000e-08,-6.4563000000e+01,1.3516100000e-08,-3.6765900000e-09,1.3613600000e-08,-1.5669000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
7.2993500000e-09,-2.0446700000e-08,2.1710600000e-08,-7.0354000000e+01,2.0486000000e+04,3.9016900000e-09,8.6313700000e-09,-2.0115900000e-08,2.1889600000e-08,-6.7685000000e+01,2.0570400000e-08,-7.6852400000e-09,2.1850300000e-08,-2.0940000000e+01,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0870000000e+00
-3.3138500000e-08,-7.3577200000e-09,3.3947700000e-08,-1.6748200000e+02,2.0486000000e+04,4.0795300000e-09,-3.3322600000e-08,-1.1366600000e-08,3.6579400000e-08,-1.5880700000e+02,-1.3469200000e-08,-3.7878100000e-08,3.9690200000e-08,-1.0737300000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
