2024-10-25,17:27:37,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.0308800000e-07,2.4027300000e-07,2.6145900000e-07,1.1298000000e+02,6.6600000000e+02,2.4859500000e-08,8.9550000000e-08,2.6504900000e-07,2.8539800000e-07,7.1426000000e+01,8.3631800000e-08,2.7286700000e-07,2.9391100000e-07,7.2527000000e+01,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0800000000e+00
1.3083800000e-07,9.8557700000e-08,1.6380900000e-07,3.6990000000e+01,6.6600000000e+02,2.6193200000e-08,1.4596300000e-07,-1.9280600000e-08,1.4723200000e-07,-8.6000000000e+00,1.3971600000e-07,-1.7317600000e-08,1.4080900000e-07,-9.0510000000e+00,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0840000000e+00
-5.4657300000e-08,-1.1825600000e-08,5.5936100000e-08,-1.7845100000e+02,6.6600000000e+02,2.5200300000e-08,-3.7067800000e-08,3.1213700000e-08,4.0938900000e-08,1.3083200000e+02,-2.7541300000e-08,3.0196900000e-08,3.8647700000e-08,1.0277600000e+02,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-8.8414700000e-08,1.3714600000e-08,8.9482600000e-08,1.7185000000e+02,6.6600000000e+02,2.5175800000e-08,-6.1977400000e-08,7.3336000000e-08,1.0389800000e-07,1.2861100000e+02,-6.6983900000e-08,7.9419100000e-08,1.1735000000e-07,1.3068500000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-7.1233400000e-08,-8.8093700000e-09,7.1780300000e-08,-1.7295000000e+02,6.6600000000e+02,2.4272000000e-08,-5.6816200000e-08,4.0458800000e-08,6.9759000000e-08,1.4739500000e+02,-5.8706800000e-08,3.5372900000e-08,6.2869900000e-08,1.5208400000e+02,2.0870000000e+00,2.0900000000e+00,2.0890000000e+00,2.0920000000e+00
-9.9847400000e-09,-8.3417700000e-08,8.4045600000e-08,-9.6826000000e+01,6.6600000000e+02,2.2842700000e-08,-5.2638700000e-08,-5.7080300000e-08,7.7680400000e-08,-1.3057300000e+02,-4.8073600000e-08,-5.9285000000e-08,6.9338500000e-08,-1.2664500000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
2.4535900000e-08,-3.5709300000e-08,4.3336200000e-08,-5.5507000000e+01,6.6600000000e+02,2.4174700000e-08,-1.1184700000e-08,-4.6097900000e-08,4.8504500000e-08,-1.1172700000e+02,-1.6741800000e-08,-4.5522000000e-08,5.6611700000e-08,-1.1979000000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.0709300000e-08,5.0884800000e-08,5.9476500000e-08,1.2111100000e+02,6.6600000000e+02,2.3634600000e-08,1.5604200000e-08,5.3010800000e-08,5.5340600000e-08,5.1847000000e+01,2.9276900000e-08,3.9394200000e-08,4.7620100000e-08,3.8625000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-7.3790400000e-08,-8.9102100000e-09,7.4344600000e-08,-1.7311500000e+02,6.6600000000e+02,2.1947400000e-08,-5.6757000000e-08,4.9090700000e-08,7.5158600000e-08,1.2983000000e+02,-4.7534100000e-08,5.3984400000e-08,7.4073200000e-08,1.2308100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-4.0992500000e-08,-7.2408700000e-08,8.3213800000e-08,-1.1951500000e+02,6.6600000000e+02,2.1540500000e-08,-7.9032200000e-08,-2.9671400000e-08,8.4421700000e-08,-1.6015000000e+02,-7.7629700000e-08,-3.0399300000e-08,8.5029600000e-08,-1.5697700000e+02,2.0870000000e+00,2.0900000000e+00,2.0890000000e+00,2.0900000000e+00
-9.1800600000e-08,4.4684800000e-08,1.0214500000e-07,1.5039800000e+02,6.6600000000e+02,2.2308600000e-08,-3.5975400000e-08,1.0598300000e-07,1.3009200000e-07,1.0073300000e+02,-2.7634100000e-08,1.3482600000e-07,1.3631800000e-07,9.8472000000e+01,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0790000000e+00
1.3468600000e-08,-4.6486600000e-08,4.8457900000e-08,-7.0603000000e+01,6.6600000000e+02,2.0394400000e-08,-1.9677400000e-08,-4.8092900000e-08,5.1472400000e-08,-1.0626700000e+02,-1.3076200000e-08,-4.9729400000e-08,5.4507400000e-08,-1.0234200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.4187800000e-07,-2.9506700000e-08,1.4491700000e-07,-1.6825200000e+02,6.6600000000e+02,2.0640400000e-08,-1.1912000000e-07,7.8066100000e-08,1.3766000000e-07,1.4457900000e+02,-1.1426500000e-07,8.6372500000e-08,1.3181900000e-07,1.3905100000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
9.3301000000e-08,-6.8526800000e-08,1.1577200000e-07,-3.9919000000e+01,6.6600000000e+02,2.3188400000e-08,1.5818100000e-08,-1.0669900000e-07,1.0013300000e-07,-8.2512000000e+01,1.5700300000e-08,-8.9609600000e-08,9.0067000000e-08,-8.4238000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.7378100000e-07,1.3047300000e-07,2.1731000000e-07,3.6899000000e+01,6.6600000000e+02,2.3208800000e-08,2.2010500000e-07,-1.8841100000e-08,2.2091700000e-07,-5.8630000000e+00,2.2402700000e-07,-1.6955500000e-08,2.2467500000e-07,-4.6930000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0900000000e+00
-4.4050000000e-08,4.4853500000e-08,6.2906500000e-08,1.3448200000e+02,6.6600000000e+02,2.4113300000e-08,-5.7318600000e-09,7.1200300000e-08,7.1433700000e-08,9.7885000000e+01,-1.2250100000e-08,7.3842200000e-08,8.0636500000e-08,9.9843000000e+01,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0800000000e+00
-7.1146000000e-08,2.7488600000e-08,7.6273900000e-08,1.5887500000e+02,6.6600000000e+02,2.4723600000e-08,-3.6184300000e-08,6.0214800000e-08,7.0264700000e-08,1.2131500000e+02,-3.5075700000e-08,5.4323000000e-08,5.9011700000e-08,1.2785300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.3580800000e-08,2.1841100000e-07,2.2098800000e-07,9.8741000000e+01,6.6600000000e+02,2.3665400000e-08,1.2136800000e-07,1.9083900000e-07,2.2616300000e-07,5.8650000000e+01,1.1242100000e-07,1.9617300000e-07,2.2751400000e-07,6.0308000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
9.4649800000e-08,-4.3034500000e-08,1.0397500000e-07,-3.0879000000e+01,6.6600000000e+02,2.3734900000e-08,2.8479900000e-08,-9.0477400000e-08,9.3912600000e-08,-7.5990000000e+01,2.5152000000e-08,-9.0425400000e-08,8.8683300000e-08,-7.7555000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.1538300000e-07,2.6110500000e-08,1.1834300000e-07,6.8880000000e+00,6.6600000000e+02,2.3957000000e-08,1.0144000000e-07,-7.0397700000e-08,1.2401900000e-07,-3.6655000000e+01,1.0143500000e-07,-7.9718600000e-08,1.2644500000e-07,-3.9093000000e+01,2.0880000000e+00,2.0900000000e+00,2.0890000000e+00,2.0900000000e+00
-4.4938600000e-08,2.0442000000e-07,2.0930400000e-07,1.0239800000e+02,6.6600000000e+02,2.3673900000e-08,1.0323000000e-07,1.8289700000e-07,2.0944900000e-07,5.8916000000e+01,1.0329500000e-07,1.8220400000e-07,2.0830700000e-07,5.8169000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0800000000e+00
-5.0813700000e-08,-4.7893200000e-08,6.9830100000e-08,-1.3669500000e+02,6.6600000000e+02,2.3147500000e-08,-7.1772500000e-08,-1.8544100000e-09,7.1748500000e-08,1.7803700000e+02,-7.1743700000e-08,5.3626700000e-10,7.6828600000e-08,1.7829400000e+02,2.0860000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
5.0270900000e-08,9.1407000000e-08,1.0432600000e-07,6.1191000000e+01,6.6600000000e+02,2.3843700000e-08,9.8294400000e-08,4.1171300000e-08,1.0657200000e-07,2.3375000000e+01,9.7074500000e-08,4.5079100000e-08,1.0744500000e-07,2.8780000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.9549600000e-08,-3.1021900000e-08,3.6677000000e-08,-5.7781000000e+01,6.6600000000e+02,2.2108100000e-08,-1.4213700000e-08,-3.6908200000e-08,4.3476400000e-08,-1.3369300000e+02,-2.9073300000e-08,-3.2109600000e-08,4.4343600000e-08,-1.4145900000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
3.4276100000e-08,-1.3316400000e-07,1.3751700000e-07,-7.5566000000e+01,6.6600000000e+02,2.0142900000e-08,-5.6217700000e-08,-1.4170800000e-07,1.5245500000e-07,-1.0945100000e+02,-4.8198400000e-08,-1.4907500000e-07,1.6446300000e-07,-1.0556300000e+02,2.0870000000e+00,2.0900000000e+00,2.0890000000e+00,2.0900000000e+00
-4.3174500000e-08,-7.4225400000e-08,8.5873100000e-08,-1.2018500000e+02,6.6600000000e+02,1.9939300000e-08,-8.6870000000e-08,-2.0889900000e-08,8.9434800000e-08,-1.7874800000e+02,-9.2273800000e-08,-4.4913100000e-09,9.3187600000e-08,1.7677900000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0800000000e+00
-9.7409000000e-08,3.0203600000e-08,1.0199200000e-07,1.6823200000e+02,6.6600000000e+02,2.1299300000e-08,-5.8351700000e-08,7.8617200000e-08,9.5319400000e-08,1.2963400000e+02,-6.2728400000e-08,7.1734900000e-08,9.2507400000e-08,1.3720200000e+02,2.0860000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.4475500000e-08,1.2271900000e-08,2.7380900000e-08,1.3826000000e+02,6.6600000000e+02,2.1292900000e-08,-2.7328300000e-09,2.3578100000e-08,1.8326200000e-08,7.1014000000e+01,5.4838600000e-09,1.7444000000e-08,2.5155400000e-08,2.8081000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.3074600000e-08,-6.3238700000e-08,6.4593700000e-08,-8.6876000000e+01,6.6600000000e+02,2.0912900000e-08,-4.0884200000e-08,-5.1353500000e-08,6.7496500000e-08,-1.3187800000e+02,-4.3661800000e-08,-5.1405400000e-08,6.7671100000e-08,-1.3751700000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
6.6128200000e-08,4.9405100000e-08,8.2576700000e-08,3.6764000000e+01,6.6600000000e+02,2.2567800000e-08,8.2590600000e-08,1.3166900000e-09,8.2608200000e-08,7.7060000000e+00,8.0149600000e-08,1.3039600000e-08,7.7942600000e-08,1.1662000000e+01,2.0880000000e+00,2.0890000000e+00,2.0890000000e+00,2.0900000000e+00
7.3177900000e-08,-7.3227600000e-08,1.0353200000e-07,-4.7325000000e+01,6.6600000000e+02,2.4056300000e-08,1.8827500000e-09,-1.0505000000e-07,1.0910200000e-07,-8.9259000000e+01,4.3313400000e-09,-1.1375700000e-07,1.1377400000e-07,-8.9935000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0800000000e+00
9.2909100000e-08,-6.1985700000e-09,9.3137000000e-08,-3.8170000000e+00,6.6600000000e+02,2.4466700000e-08,6.1880000000e-08,-6.4828000000e-08,8.9623800000e-08,-5.0019000000e+01,5.9549500000e-08,-6.7272900000e-08,8.9845100000e-08,-5.1840000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.0095900000e-08,-2.0018700000e-08,3.6243700000e-08,-1.4637000000e+02,6.6600000000e+02,2.4453200000e-08,-3.5888600000e-08,1.3944300000e-09,3.2445600000e-08,-1.6909900000e+02,-3.1591200000e-08,-6.9663300000e-09,3.1223500000e-08,-1.5942100000e+02,2.0870000000e+00,2.0880000000e+00,2.0820000000e+00,2.0810000000e+00
5.0400600000e-08,-1.2058400000e-07,1.3073000000e-07,-6.7316000000e+01,6.6600000000e+02,2.6147700000e-08,-4.6944500000e-08,-1.2074600000e-07,1.2956100000e-07,-1.1542200000e+02,-5.2821500000e-08,-1.1927000000e-07,1.3207400000e-07,-1.1970000000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
4.9579900000e-08,4.9552800000e-08,7.0132900000e-08,4.4984000000e+01,6.6600000000e+02,2.7041100000e-08,8.2832600000e-08,-5.4870000000e-09,8.3053600000e-08,-7.2140000000e+00,8.6176800000e-08,-8.5708000000e-09,8.6603200000e-08,-7.7750000000e+00,2.0890000000e+00,2.0900000000e+00,2.0880000000e+00,2.0810000000e+00
-1.7106400000e-07,-8.5300500000e-08,1.9116800000e-07,-1.5349700000e+02,6.6600000000e+02,2.8009900000e-08,-1.9066200000e-07,5.4231000000e-08,1.9822600000e-07,1.6268100000e+02,-2.0747600000e-07,5.8647600000e-08,2.2415600000e-07,1.6300500000e+02,2.0870000000e+00,2.0870000000e+00,2.0860000000e+00,2.0840000000e+00
-7.9741100000e-09,-4.1486900000e-08,4.2292700000e-08,-1.0088000000e+02,6.6600000000e+02,2.8974200000e-08,-3.6209800000e-08,-3.2533600000e-08,6.4355400000e-08,-1.2655600000e+02,-3.6899100000e-08,-5.2655900000e-08,7.5324000000e-08,-1.2072700000e+02,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
