2024-10-25,21:24:26,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-5.3599000000e-09,1.4006700000e-08,1.4997200000e-08,1.1108200000e+02,8.8888000000e+04,3.0232700000e-08,-2.2173500000e-09,-1.4830600000e-08,1.4992300000e-08,-9.8215000000e+01,-1.0772100000e-09,-1.4954700000e-08,1.4990800000e-08,-9.3974000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.3200900000e-08,-9.4874100000e-09,1.6256500000e-08,-1.4415800000e+02,8.8888000000e+04,2.5249900000e-08,1.6144200000e-08,1.7699900000e-09,1.6225400000e-08,6.3940000000e+00,1.5954400000e-08,2.9535100000e-09,1.6194200000e-08,1.0762000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.8464700000e-08,-3.3390700000e-09,1.8764100000e-08,-1.6975000000e+02,8.8888000000e+04,2.0908900000e-08,1.7705100000e-08,-6.1714400000e-09,1.8749800000e-08,-1.9099000000e+01,1.8096700000e-08,-4.8507500000e-09,1.8720900000e-08,-1.4888000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-8.4505700000e-09,1.0784700000e-08,1.3701200000e-08,1.2801200000e+02,8.8888000000e+04,1.9830100000e-08,2.0025000000e-09,-1.3518400000e-08,1.3595500000e-08,-8.1716000000e+01,2.9145600000e-09,-1.3248800000e-08,1.3560400000e-08,-7.7766000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.4804400000e-08,-1.6810900000e-08,2.2400300000e-08,-1.3145500000e+02,8.8888000000e+04,1.7291000000e-08,2.1230100000e-08,7.2934000000e-09,2.2543400000e-08,1.8785000000e+01,2.0769900000e-08,8.7645300000e-09,2.2591300000e-08,2.2790000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.7797200000e-09,-1.0588700000e-08,1.0947400000e-08,-1.0471800000e+02,8.8888000000e+04,1.6249700000e-08,7.6783200000e-09,7.8672600000e-09,1.1038800000e-08,4.5687000000e+01,7.1279200000e-09,8.4624000000e-09,1.1084300000e-08,4.9770000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
5.6557800000e-10,-2.5342300000e-10,6.1982500000e-10,-2.4136000000e+01,8.8888000000e+04,1.6033700000e-08,-3.8048100000e-10,4.6586800000e-10,5.8520000000e-10,1.3236000000e+02,-4.2403200000e-10,4.0303100000e-10,5.5854000000e-10,1.4312400000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-7.1021500000e-09,5.5793400000e-09,9.0316000000e-09,1.4184700000e+02,8.8888000000e+04,1.4825100000e-08,3.3570800000e-09,-8.4107300000e-09,9.0686100000e-09,-6.8488000000e+01,3.9193200000e-09,-8.1780700000e-09,9.0816400000e-09,-6.4638000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-2.4296100000e-08,-2.9433100000e-09,2.4473700000e-08,-1.7309300000e+02,8.8888000000e+04,1.3150400000e-08,2.2585100000e-08,-9.5061200000e-09,2.4504100000e-08,-2.3121000000e+01,2.3221700000e-08,-8.0079200000e-09,2.4592900000e-08,-1.9173000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-7.7026500000e-09,9.9686900000e-09,1.2597800000e-08,1.2764500000e+02,8.8888000000e+04,1.1835700000e-08,1.7667800000e-09,-1.2476900000e-08,1.2604800000e-08,-8.1988000000e+01,2.6434900000e-09,-1.2330200000e-08,1.2608300000e-08,-7.7992000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
