2024-10-25,19:51:19,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
2.5918400000e-08,2.5662500000e-08,3.6473600000e-08,4.4716000000e+01,6.6660000000e+03,4.9275900000e-08,3.6380000000e-08,3.6208300000e-09,3.6559700000e-08,5.6800000000e+00,7.6158300000e-09,-3.5931100000e-08,3.6729400000e-08,-7.8030000000e+01,2.0880000000e+00,2.0880000000e+00,2.0880000000e+00,2.0780000000e+00
6.8602300000e-08,-6.0088600000e-08,9.1197100000e-08,-4.1215000000e+01,6.6660000000e+03,4.9491200000e-08,1.5483900000e-08,-8.9327000000e-08,9.0659100000e-08,-8.0130000000e+01,-8.6815700000e-08,-2.5151900000e-08,9.0109600000e-08,-1.6380700000e+02,2.0870000000e+00,2.0880000000e+00,2.0830000000e+00,2.0780000000e+00
-2.9795400000e-08,1.9104300000e-08,3.5394100000e-08,1.4733300000e+02,6.6660000000e+03,5.3144100000e-08,-1.0827400000e-08,3.3442400000e-08,3.4910000000e-08,1.0756800000e+02,3.1927700000e-08,1.4118200000e-08,3.4669600000e-08,2.3478000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
2.6264900000e-08,2.0293700000e-09,2.6343200000e-08,4.4180000000e+00,6.6660000000e+03,5.3470600000e-08,2.1878200000e-08,-1.4884600000e-08,2.6578600000e-08,-3.3853000000e+01,-1.2299900000e-08,-2.3561100000e-08,2.6694400000e-08,-1.1719200000e+02,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0880000000e+00
3.0070800000e-08,-4.7384600000e-08,5.6120900000e-08,-5.7600000000e+01,6.6660000000e+03,4.7288200000e-08,-6.5991800000e-09,-5.5907200000e-08,5.6295300000e-08,-9.6838000000e+01,-5.6463900000e-08,5.4364000000e-10,5.6799400000e-08,1.7923600000e+02,2.0890000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
5.9109100000e-08,-3.0946700000e-08,6.6720200000e-08,-2.7634000000e+01,6.6660000000e+03,4.6964700000e-08,2.6516300000e-08,-6.1098600000e-08,6.6604400000e-08,-6.6418000000e+01,-5.7657700000e-08,-3.3112600000e-08,6.6375300000e-08,-1.5000800000e+02,2.0880000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
5.0248000000e-08,6.3745800000e-08,8.1168900000e-08,5.1753000000e+01,6.6660000000e+03,4.3440600000e-08,7.9248600000e-08,1.7726400000e-08,8.1206900000e-08,1.2491000000e+01,2.6151100000e-08,-7.6918800000e-08,8.1242800000e-08,-7.1454000000e+01,2.0860000000e+00,2.0880000000e+00,2.0870000000e+00,2.0870000000e+00
4.5556300000e-08,7.0043500000e-09,4.6091600000e-08,8.7410000000e+00,6.6660000000e+03,4.2746600000e-08,3.9845600000e-08,-2.3032200000e-08,4.6023400000e-08,-2.9904000000e+01,-1.8425300000e-08,-4.2139500000e-08,4.5991600000e-08,-1.1349300000e+02,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00,2.0880000000e+00
8.6288000000e-08,4.5847900000e-08,9.7712100000e-08,2.7983000000e+01,6.6660000000e+03,4.5856400000e-08,9.5846200000e-08,-1.8811000000e-08,9.7674700000e-08,-1.1136000000e+01,-8.2552500000e-09,-9.7305600000e-08,9.7635000000e-08,-9.4882000000e+01,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
2.0859900000e-08,-1.7130600000e-08,2.6992400000e-08,-3.9394000000e+01,6.6660000000e+03,4.5388400000e-08,5.3922000000e-09,-2.6495500000e-08,2.7038600000e-08,-7.8573000000e+01,-2.5800500000e-08,-8.2406800000e-09,2.7130100000e-08,-1.6236100000e+02,2.0860000000e+00,2.0880000000e+00,2.0840000000e+00,2.0780000000e+00
-2.0822600000e-08,4.4907400000e-08,4.9500000000e-08,1.1487600000e+02,6.6660000000e+03,4.6304000000e-08,1.2057400000e-08,4.7822000000e-08,4.8954400000e-08,7.5843000000e+01,4.8493400000e-08,-6.7031300000e-09,4.8771700000e-08,-7.8730000000e+00,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0770000000e+00
2.0798400000e-08,6.4937100000e-08,6.8186500000e-08,7.2241000000e+01,6.6660000000e+03,4.7741100000e-08,5.7072600000e-08,3.7334300000e-08,6.8199200000e-08,3.3139000000e+01,4.3322100000e-08,-5.2692500000e-08,6.8215200000e-08,-5.0601000000e+01,2.0860000000e+00,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00
7.0919200000e-09,2.3541900000e-08,2.4586900000e-08,7.3235000000e+01,6.6660000000e+03,4.6153800000e-08,2.0252400000e-08,1.3803600000e-08,2.4357800000e-08,3.4404000000e+01,1.5880700000e-08,-1.8469000000e-08,2.4284100000e-08,-4.9250000000e+01,2.0860000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-9.6695000000e-08,5.8418400000e-08,1.1297200000e-07,1.4883100000e+02,6.6660000000e+03,4.7816400000e-08,-3.8262800000e-08,1.0624800000e-07,1.1288100000e-07,1.0977400000e+02,1.0140500000e-07,4.9434200000e-08,1.1278300000e-07,2.5996000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
3.8636700000e-08,-1.5911400000e-09,3.8669400000e-08,-2.5820000000e+00,6.6660000000e+03,5.1715300000e-08,2.8903300000e-08,-2.5668200000e-08,3.8645600000e-08,-4.1719000000e+01,-2.2404700000e-08,-3.1488300000e-08,3.8633600000e-08,-1.2554500000e+02,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0890000000e+00
2.9043700000e-09,-1.4516100000e-09,3.2470200000e-09,-2.8021000000e+01,6.6660000000e+03,5.1243800000e-08,1.2488100000e-09,-2.9488600000e-09,3.1604500000e-09,-6.8527000000e+01,-2.7966900000e-09,-1.3813300000e-09,3.1209900000e-09,-1.5373000000e+02,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
9.3613900000e-09,-9.5433000000e-09,1.3368300000e-08,-4.4945000000e+01,6.6660000000e+03,5.0473800000e-08,1.4255700000e-09,-1.3495000000e-08,1.3773800000e-08,-8.3376000000e+01,-1.3425500000e-08,-3.2615800000e-09,1.3979100000e-08,-1.6537800000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0890000000e+00
-4.2526800000e-08,-5.8789900000e-09,4.2931300000e-08,-1.7212900000e+02,6.6660000000e+03,5.1049600000e-08,-3.6679700000e-08,2.2310600000e-08,4.2931100000e-08,1.4838400000e+02,1.8367200000e-08,3.8803700000e-08,4.2929400000e-08,6.4520000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
5.6940100000e-08,-4.3136600000e-09,5.7103300000e-08,-4.3320000000e+00,6.6660000000e+03,5.2262600000e-08,4.1525700000e-08,-3.9351100000e-08,5.7209200000e-08,-4.3560000000e+01,-3.4710100000e-08,-4.5606900000e-08,5.7514000000e-08,-1.2746900000e+02,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0810000000e+00
