2024-10-25,17:06:40,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-3.0265400000e-07,-3.3539400000e-07,4.5176900000e-07,-1.3206300000e+02,1.1451400000e+04,3.4620600000e-08,2.2966500000e-07,-3.9768800000e-07,4.6585100000e-07,-6.1092000000e+01,3.8295300000e-07,-2.6524900000e-07,4.7115500000e-07,-3.5801000000e+01,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0790000000e+00
-2.6675600000e-07,1.7466100000e-07,3.1886200000e-07,1.4678500000e+02,1.1451400000e+04,5.2702700000e-08,-2.3826100000e-07,-1.8604400000e-07,2.8621300000e-07,-1.4460500000e+02,-1.3532800000e-07,-2.5216400000e-07,2.5492600000e-07,-1.2519600000e+02,2.0860000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-2.8634700000e-07,1.2108900000e-07,3.1090800000e-07,1.5707800000e+02,1.1451400000e+04,5.3872100000e-08,-1.8635600000e-07,-2.4641500000e-07,3.0456100000e-07,-1.2604500000e+02,-5.1111800000e-08,-3.0023700000e-07,2.9878800000e-07,-9.8614000000e+01,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0880000000e+00
-2.0015100000e-07,1.9572200000e-07,2.7996200000e-07,1.3564100000e+02,1.1451400000e+04,5.6544900000e-08,-2.3842300000e-07,-1.1865800000e-07,2.5287900000e-07,-1.5597200000e+02,-1.6113800000e-07,-1.9486500000e-07,2.2860900000e-07,-1.3466400000e+02,2.0870000000e+00,2.0870000000e+00,2.0860000000e+00,2.0780000000e+00
6.3062400000e-08,8.4519300000e-08,1.0545500000e-07,5.4608000000e+01,1.1451400000e+04,5.6635700000e-08,-6.3182500000e-08,8.1426800000e-08,1.0086100000e-07,1.2960600000e+02,-9.2128500000e-08,3.6895900000e-08,9.9425700000e-08,1.5821600000e+02,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0880000000e+00
6.1622200000e-08,1.0377800000e-08,6.2491300000e-08,9.5600000000e+00,1.1451400000e+04,5.7570600000e-08,1.0119500000e-08,6.7843900000e-08,7.4656600000e-08,8.0194000000e+01,-2.1301000000e-08,7.1551500000e-08,8.5109800000e-08,1.0370900000e+02,2.0860000000e+00,2.0880000000e+00,2.0840000000e+00,2.0810000000e+00
1.7136900000e-07,-9.3733000000e-08,1.9534200000e-07,-2.8677000000e+01,1.1451400000e+04,5.8837300000e-08,1.4837200000e-07,1.3485300000e-07,2.0051000000e-07,3.8424000000e+01,8.9159700000e-08,1.8954200000e-07,2.1344000000e-07,6.3091000000e+01,2.0860000000e+00,2.0880000000e+00,2.0870000000e+00,2.0870000000e+00
-1.2029300000e-07,-1.0381800000e-07,1.5889800000e-07,-1.3799400000e+02,1.1451400000e+04,5.9690500000e-08,6.4638000000e-08,-1.3731600000e-07,1.4641200000e-07,-6.4121000000e+01,1.1578600000e-07,-8.4596400000e-08,1.4059700000e-07,-3.6992000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
7.0800900000e-08,-6.0596100000e-08,9.3265600000e-08,-4.0559000000e+01,1.1451400000e+04,6.0515100000e-08,8.9578700000e-08,4.2121700000e-08,1.0650900000e-07,1.8942000000e+01,7.4853300000e-08,7.5709800000e-08,1.1577100000e-07,4.0279000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
2.2092700000e-07,-2.5883200000e-08,2.2245300000e-07,-6.6820000000e+00,1.1451400000e+04,6.0672400000e-08,8.3449900000e-08,2.1401700000e-07,2.2972300000e-07,7.0687000000e+01,-2.9191100000e-08,2.3531700000e-07,2.3713200000e-07,1.0106700000e+02,2.0880000000e+00,2.0900000000e+00,2.0840000000e+00,2.0780000000e+00
8.3072400000e-08,-8.2398000000e-09,8.3480500000e-08,-5.6650000000e+00,1.1451400000e+04,6.1892400000e-08,3.2895000000e-08,8.6257500000e-08,9.2317900000e-08,6.9941000000e+01,-1.0484300000e-08,9.4588900000e-08,9.6469300000e-08,9.7193000000e+01,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
-1.3149100000e-07,5.1698800000e-08,1.4129900000e-07,1.5853700000e+02,1.1451400000e+04,5.2497100000e-08,-8.4722400000e-08,-9.0064700000e-08,1.1464400000e-07,-1.3637100000e+02,-3.9179500000e-08,-1.0772300000e-07,1.0585900000e-07,-1.1399800000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0840000000e+00
-9.2363800000e-08,-1.6620300000e-07,1.9014400000e-07,-1.1906200000e+02,1.1451400000e+04,4.6149800000e-08,1.3449200000e-07,-1.3619100000e-07,1.9321100000e-07,-4.4753000000e+01,1.8336600000e-07,-6.0886200000e-08,1.9506400000e-07,-1.7697000000e+01,2.0870000000e+00,2.0900000000e+00,2.0880000000e+00,2.0880000000e+00
1.7960400000e-07,4.7642900000e-08,1.8583500000e-07,1.4857000000e+01,1.1451400000e+04,4.5336800000e-08,-3.3706400000e-09,1.8348900000e-07,1.8354300000e-07,9.7988000000e+01,-1.0182500000e-07,1.4887000000e-07,1.7974900000e-07,1.2791600000e+02,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
6.3995600000e-07,-2.2999200000e-07,6.8003000000e-07,-1.9768000000e+01,1.1451400000e+04,5.2590400000e-08,3.9842200000e-07,5.4206500000e-07,6.7273700000e-07,5.4022000000e+01,1.1064200000e-07,6.5456600000e-07,6.5294700000e-07,8.0773000000e+01,2.0880000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
-6.7103500000e-08,-3.1157900000e-09,6.7178800000e-08,-1.7734200000e+02,1.1451400000e+04,5.2076100000e-08,-1.9323300000e-08,-6.8310800000e-08,7.4603900000e-08,-1.0695200000e+02,1.2226000000e-08,-7.3594700000e-08,7.7727300000e-08,-8.1063000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
2.7473200000e-08,8.6602300000e-08,9.0879500000e-08,7.2399000000e+01,1.1451400000e+04,5.1739700000e-08,-7.5947900000e-08,4.3579300000e-08,8.7586200000e-08,1.5490200000e+02,-8.4847800000e-08,-1.9052500000e-09,8.2612700000e-08,-1.7367500000e+02,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00,2.0870000000e+00
8.5689100000e-08,3.1094000000e-07,3.2253500000e-07,7.4593000000e+01,1.1451400000e+04,5.0651300000e-08,-2.7444100000e-07,1.6621200000e-07,3.2085300000e-07,1.5078700000e+02,-3.1820400000e-07,1.5724800000e-08,3.1792400000e-07,1.7805600000e+02,2.0880000000e+00,2.0900000000e+00,2.0840000000e+00,2.0800000000e+00
