# Wavelength (nm)	Smoothed Intensity
398.260498	75.891711
398.425293	75.901246
398.590057	75.879700
398.754852	75.883059
398.919617	75.891253
399.084381	75.882576
399.249146	75.872049
399.413879	75.864178
399.578644	75.888393
399.743378	75.892442
399.908112	75.921657
400.072815	75.942569
400.237549	75.976248
400.402252	75.994940
400.566956	75.997297
400.731659	75.999550
400.896332	76.009386
401.061035	76.020919
401.225708	75.998083
401.390381	75.985267
401.555023	75.980229
401.719696	75.992376
401.884338	76.007985
402.048981	75.990043
402.213623	76.012120
402.378235	76.021704
402.542847	76.041062
402.707489	76.037628
402.872070	76.052530
403.036682	76.045556
403.201294	76.051233
403.365875	76.043121
403.530457	76.016206
403.695007	75.993629
403.859589	76.015683
404.024139	76.045074
404.188690	76.014087
404.353241	75.993104
404.517792	76.014386
404.682312	76.036342
404.846832	76.049984
405.011353	76.042787
405.175873	76.068311
405.340393	76.073240
405.504883	76.069002
405.669373	76.062850
405.833862	76.054594
405.998322	76.067415
406.162811	76.051675
406.327271	76.076405
406.491730	76.051334
406.656189	76.068320
406.820618	76.080200
406.985046	76.082162
407.149475	76.056972
407.313904	76.033242
407.478333	76.050483
407.642731	76.087418
407.807129	76.097505
407.971527	76.121611
408.135925	76.095896
408.300293	76.092899
408.464661	76.089681
408.629028	76.111532
408.793396	76.082136
408.957764	76.096682
409.122101	76.078650
409.286438	76.076082
409.450775	76.066640
409.615112	76.057765
409.779419	76.079829
409.943726	76.050007
410.108032	76.081879
410.272339	76.118983
410.436646	76.125142
410.600922	76.131882
410.765198	76.132302
410.929474	76.090310
411.093750	76.104133
411.257996	76.054939
411.422241	76.074945
411.586487	76.085093
411.750732	76.074430
411.914948	76.077354
412.079193	76.113268
412.243408	76.127399
412.407623	76.161441
412.571808	76.162352
412.735992	76.199668
412.900208	76.194358
413.064392	76.201814
413.228546	76.193633
413.392731	76.178964
413.556885	76.186112
413.721039	76.185464
413.885193	76.200574
414.049316	76.212809
414.213470	76.235585
414.377594	76.213626
414.541718	76.234156
414.705811	76.253443
414.869934	76.216425
415.034027	76.223921
415.198120	76.250477
415.362213	76.264697
415.526276	76.273742
415.690338	76.271230
415.854431	76.281812
416.018463	76.281499
416.182526	76.283403
416.346558	76.270931
416.510620	76.321414
416.674622	76.330596
416.838654	76.328755
417.002686	76.346624
417.166687	76.366228
417.330688	76.385989
417.494690	76.420020
417.658661	76.433146
417.822662	76.459306
417.986633	76.469231
418.150604	76.490301
418.314545	76.460090
418.478516	76.446813
418.642456	76.420401
418.806396	76.426565
418.970337	76.411220
419.134247	76.436689
419.298187	76.428003
419.462097	76.443475
419.625977	76.466261
419.789886	76.489210
419.953766	76.514112
420.117676	76.500452
420.281555	76.526773
420.445404	76.514984
420.609283	76.509348
420.773132	76.492914
420.936981	76.493986
421.100830	76.512067
421.264648	76.536867
421.428497	76.566336
421.592316	76.606387
421.756134	76.616440
421.919922	76.639329
422.083740	76.653365
422.247528	76.678783
422.411316	76.665910
422.575104	76.654503
422.738861	76.670289
422.902618	76.717043
423.066406	76.724641
