# Wavelength (nm)	Smoothed Intensity
322.426178	47.671878
322.593933	47.769531
322.761719	47.865620
322.929474	47.961566
323.097198	48.056925
323.264954	48.150543
323.432678	48.243043
323.600403	48.335920
323.768127	48.426367
323.935852	48.515466
324.103577	48.602529
324.271271	48.687530
324.438965	48.771919
324.606659	48.854918
324.774353	48.935901
324.942047	49.015172
325.109711	49.091757
325.277374	49.166203
325.445038	49.239358
325.612701	49.311826
325.780334	49.383081
325.947968	49.454017
326.115631	49.524100
326.283234	49.594071
326.450867	49.663652
326.618500	49.732810
326.786102	49.801652
326.953705	49.870575
327.121307	49.940428
327.288879	50.009985
327.456482	50.080357
327.624054	50.150912
327.791626	50.221104
327.959198	50.290732
328.126770	50.359947
328.294312	50.429260
328.461853	50.499087
328.629395	50.570085
328.796936	50.641230
328.964478	50.712580
329.131989	50.783331
329.299500	50.854066
329.467010	50.926606
329.634521	50.999491
329.802002	51.073854
329.969513	51.149500
330.136993	51.225014
330.304474	51.299360
330.471954	51.373813
330.639404	51.448778
330.806854	51.523512
330.974335	51.598000
331.141754	51.673169
331.309204	51.748694
331.476654	51.824033
331.644073	51.899461
331.811493	51.973845
331.978912	52.046843
332.146332	52.117908
332.313721	52.187644
332.481110	52.256006
332.648499	52.323598
332.815887	52.388597
332.983276	52.450876
333.150635	52.510603
333.317993	52.568798
333.485352	52.625420
333.652710	52.679886
333.820068	52.731753
333.987396	52.782697
334.154724	52.829632
334.322052	52.873693
334.489380	52.914892
334.656708	52.953827
334.824005	52.992001
334.991302	53.028352
335.158600	53.064248
335.325897	53.099144
335.493164	53.133924
335.660431	53.168941
335.827728	53.205101
335.994965	53.241749
336.162231	53.278419
336.329498	53.316946
336.496735	53.354318
336.663971	53.391076
336.831207	53.428220
336.998413	53.466497
337.165649	53.506279
337.332855	53.546075
337.500061	53.588562
337.667267	53.633320
337.834442	53.677988
338.001648	53.722944
338.168823	53.767807
338.335999	53.812678
338.503174	53.858462
338.670319	53.904942
338.837494	53.951653
339.004639	53.999069
339.171783	54.046551
339.338898	54.092791
339.506042	54.139135
339.673157	54.184959
339.840271	54.231238
340.007385	54.276800
340.174500	54.321307
340.341583	54.365190
340.508667	54.407931
340.675751	54.449289
340.842834	54.490071
341.009918	54.529594
341.176971	54.569171
341.344055	54.608969
341.511108	54.648318
341.678131	54.688580
341.845184	54.728689
342.012207	54.767636
342.179230	54.807195
342.346252	54.845299
342.513275	54.882339
342.680298	54.919130
342.847290	54.955090
343.014282	54.989257
343.181274	55.022650
343.348267	55.055940
343.515228	55.089463
343.682190	55.122615
343.849152	55.155205
344.016113	55.187537
344.183075	55.219285
344.350006	55.249983
344.516968	55.280648
344.683899	55.311164
344.850800	55.342156
345.017731	55.372773
345.184631	55.402154
345.351532	55.431459
345.518433	55.459000
345.685333	55.486623
345.852234	55.514209
346.019104	55.541587
346.185974	55.568763
346.352844	55.595228
346.519714	55.622084
346.686554	55.648595
346.853424	55.674985
347.020264	55.701461
347.187073	55.728044
347.353912	55.753398
347.520721	55.778318
347.687561	55.803408
347.854370	55.827915
348.021179	55.852022
348.187958	55.875570
348.354736	55.897937
348.521545	55.919942
348.688324	55.942303
348.855072	55.964675
349.021851	55.987073
349.188599	56.008691
349.355347	56.029956
349.522095	56.052114
349.688843	56.074464
349.855560	56.097692
350.022308	56.120740
350.189026	56.143496
350.355743	56.165354
350.522430	56.187032
350.689148	56.210671
350.855835	56.235249
351.022522	56.260072
351.189209	56.285905
351.355865	56.311186
351.522522	56.335944
351.689209	56.360749
351.855865	56.385389
352.022491	56.409084
352.189148	56.434283
352.355774	56.458536
352.522400	56.483580
352.689026	56.508884
352.855652	56.533540
353.022247	56.559190
353.188843	56.583591
353.355438	56.608078
353.522034	56.632722
353.688629	56.656935
353.855194	56.681634
354.021759	56.706243
354.188324	56.730484
354.354889	56.754651
354.521454	56.778729
354.687988	56.802815
354.854523	56.827647
355.021057	56.853006
355.187592	56.878791
355.354095	56.905046
355.520599	56.929747
355.687134	56.954810
355.853607	56.979945
356.020111	57.005545
356.186584	57.029896
356.353088	57.054020
356.519562	57.077504
356.686005	57.101267
356.852478	57.124633
357.018921	57.148718
357.185364	57.172758
357.351807	57.194275
357.518250	57.213982
357.684692	57.232753
357.851105	57.249654
358.017517	57.266481
358.183929	57.282176
358.350311	57.296581
358.516724	57.310839
358.683105	57.325483
358.849487	57.340219
359.015869	57.354708
359.182220	57.367805
359.348602	57.379778
359.514954	57.392566
359.681305	57.404909
359.847656	57.418072
360.013977	57.431490
360.180298	57.444852
360.346649	57.458692
360.512939	57.471308
360.679260	57.485062
360.845581	57.499469
361.011871	57.514455
361.178162	57.530269
361.344452	57.546583
361.510712	57.563998
361.677002	57.581780
361.843262	57.598589
362.009521	57.615191
362.175751	57.631871
362.342010	57.649475
362.508240	57.667490
362.674469	57.685671
362.840698	57.704557
363.006927	57.723496
363.173126	57.741950
363.339325	57.759457
363.505524	57.776565
363.671722	57.792762
363.837921	57.808914
364.004089	57.826006
364.170258	57.842757
364.336426	57.859720
364.502594	57.876465
364.668762	57.892584
364.834900	57.908019
365.001038	57.922865
365.167175	57.939070
365.333282	57.954340
