# Wavelength (nm)	Smoothed Intensity
358.683105	31.459344
358.849487	31.474671
359.015869	31.490725
359.182220	31.507167
359.348602	31.524257
359.514954	31.542325
359.681305	31.561064
359.847656	31.579857
360.013977	31.600199
360.180298	31.619691
360.346649	31.640496
360.512939	31.660652
360.679260	31.680461
360.845581	31.699456
361.011871	31.717794
361.178162	31.736232
361.344452	31.755462
361.510712	31.775692
361.677002	31.795923
361.843262	31.815636
362.009521	31.835308
362.175751	31.855014
362.342010	31.875740
362.508240	31.896692
362.674469	31.917380
362.840698	31.937549
363.006927	31.957426
363.173126	31.977391
363.339325	31.996006
363.505524	32.015007
363.671722	32.033129
363.837921	32.050935
364.004089	32.068818
364.170258	32.087651
364.336426	32.105958
364.502594	32.124050
364.668762	32.141566
364.834900	32.159469
365.001038	32.177381
365.167175	32.195190
365.333282	32.213304
365.499420	32.231141
365.665527	32.247243
365.831635	32.262168
365.997742	32.276781
366.163818	32.291181
366.329926	32.304530
366.496002	32.317586
366.662079	32.329616
366.828156	32.342306
366.994202	32.354074
367.160248	32.365979
367.326294	32.377795
367.492340	32.389963
367.658386	32.402918
367.824402	32.415975
367.990448	32.429485
368.156464	32.442192
368.322449	32.455376
368.488464	32.469057
368.654449	32.482887
368.820435	32.497194
368.986420	32.511337
369.152405	32.525942
369.318390	32.541337
369.484344	32.557361
369.650299	32.573476
369.816254	32.589201
369.982178	32.606077
370.148132	32.621873
370.314056	32.638326
370.479980	32.655251
370.645905	32.672780
370.811798	32.689970
370.977692	32.707002
371.143616	32.724171
371.309479	32.741384
371.475372	32.758625
371.641266	32.775644
371.807129	32.791591
371.972992	32.806840
372.138855	32.820764
372.304688	32.834781
372.470551	32.848169
372.636383	32.860668
372.802216	32.872120
372.968018	32.883594
373.133850	32.894487
373.299652	32.905615
373.465454	32.916723
373.631256	32.927640
373.797058	32.938747
373.962830	32.949246
374.128601	32.958788
374.294373	32.967750
374.460144	32.976738
374.625916	32.985952
374.791656	32.995158
374.957397	33.003937
375.123138	33.012620
375.288879	33.022165
375.454590	33.032664
375.620331	33.043219
375.786041	33.053894
375.951721	33.064266
376.117432	33.074550
376.283112	33.085096
376.448822	33.096232
376.614471	33.107086
376.780151	33.118155
376.945831	33.129346
377.111481	33.140096
377.277130	33.150561
377.442780	33.161511
377.608429	33.172267
377.774048	33.182177
377.939667	33.191100
378.105286	33.198961
378.270905	33.206387
378.436523	33.213221
378.602112	33.219097
378.767700	33.223901
378.933289	33.227858
379.098877	33.232960
379.264435	33.237849
379.429993	33.242955
379.595551	33.248599
379.761108	33.254498
379.926666	33.260344
380.092194	33.266398
380.257721	33.272562
380.423248	33.279074
380.588776	33.286250
380.754272	33.294804
380.919800	33.304714
381.085297	33.315679
381.250793	33.327230
381.416260	33.340244
381.581757	33.354944
381.747223	33.371502
381.912689	33.388146
382.078125	33.405753
382.243591	33.425201
382.409027	33.444175
382.574463	33.463625
382.739899	33.483739
382.905334	33.502545
383.070740	33.521280
383.236176	33.539807
383.401581	33.558635
383.566956	33.576593
383.732361	33.593682
383.897736	33.611196
384.063110	33.627172
384.228485	33.642052
384.393860	33.656076
384.559204	33.670029
384.724579	33.683437
384.889923	33.695651
385.055237	33.707010
385.220581	33.718839
385.385895	33.730165
385.551239	33.740806
385.716522	33.750948
385.881836	33.761356
386.047150	33.771918
386.212433	33.782657
386.377716	33.793278
386.542999	33.803990
386.708252	33.814502
386.873535	33.825833
387.038788	33.837320
387.204041	33.849067
387.369293	33.862118
387.534515	33.875932
387.699738	33.889531
387.864960	33.902998
388.030182	33.915692
388.195404	33.928261
388.360596	33.939965
388.525787	33.951723
388.690979	33.963250
388.856171	33.973070
389.021362	33.983287
389.186523	33.993819
389.351685	34.003690
389.516846	34.014253
389.682007	34.025448
389.847137	34.036384
390.012268	34.047420
390.177399	34.058605
390.342529	34.070482
390.507629	34.080887
390.672760	34.090959
390.837860	34.100072
391.002960	34.109847
391.168030	34.119356
391.333130	34.130176
391.498199	34.141512
391.663269	34.153861
391.828339	34.165441
391.993378	34.178190
392.158447	34.192002
392.323486	34.205230
392.488525	34.217416
392.653534	34.228815
392.818573	34.239800
392.983582	34.250526
393.148590	34.261080
393.313599	34.271385
393.478577	34.280789
393.643585	34.290636
393.808563	34.300393
393.973541	34.308308
394.138489	34.315839
394.303467	34.323327
394.468414	34.331100
394.633362	34.338137
394.798309	34.344461
394.963226	34.351415
395.128174	34.358991
395.293091	34.366197
395.458008	34.374661
395.622894	34.383273
395.787811	34.392236
395.952698	34.401400
396.117584	34.411148
396.282471	34.420800
396.447327	34.430362
396.612213	34.439262
396.777069	34.449185
396.941925	34.459277
397.106750	34.471396
397.271606	34.485074
397.436432	34.500620
397.601257	34.516378
397.766083	34.532826
397.930878	34.548816
398.095703	34.565506
398.260498	34.581339
398.425293	34.596291
398.590057	34.609902
398.754852	34.622744
398.919617	34.636157
399.084381	34.648953
399.249146	34.661902
399.413879	34.674398
399.578644	34.686244
399.743378	34.698241
399.908112	34.709793
400.072815	34.721188
400.237549	34.731586
400.402252	34.741025
400.566956	34.749571
400.731659	34.756531
400.896332	34.763594
401.061035	34.769768
401.225708	34.775991
401.390381	34.782373
401.555023	34.788672
401.719696	34.794698
401.884338	34.801301
402.048981	34.807532
402.213623	34.813887
402.378235	34.820541
402.542847	34.827162
402.707489	34.833726
402.872070	34.840657
403.036682	34.848791
403.201294	34.859145
403.365875	34.870711
403.530457	34.883323
403.695007	34.895574
403.859589	34.907739
404.024139	34.919675
404.188690	34.931395
404.353241	34.943041
404.517792	34.955420
404.682312	34.966410
404.846832	34.977901
405.011353	34.989904
405.175873	35.002760
405.340393	35.014108
405.504883	35.024720
405.669373	35.035630
405.833862	35.046580
405.998322	35.057298
406.162811	35.067494
406.327271	35.075873
406.491730	35.083475
406.656189	35.089694
406.820618	35.094159
406.985046	35.097364
407.149475	35.100960
407.313904	35.105239
407.478333	35.107566
407.642731	35.108803
407.807129	35.109770
407.971527	35.110769
408.135925	35.110464
408.300293	35.110783
408.464661	35.110199
408.629028	35.110145
408.793396	35.109158
408.957764	35.107221
409.122101	35.106170
409.286438	35.107088
409.450775	35.108650
409.615112	35.111774
409.779419	35.115446
409.943726	35.118859
410.108032	35.122168
410.272339	35.125361
410.436646	35.128739
410.600922	35.132798
410.765198	35.138822
410.929474	35.146462
411.093750	35.154424
411.257996	35.163991
411.422241	35.174411
411.586487	35.184877
411.750732	35.195693
411.914948	35.209526
412.079193	35.223460
412.243408	35.239109
412.407623	35.254907
412.571808	35.269499
412.735992	35.284401
412.900208	35.298791
413.064392	35.311986
413.228546	35.324786
413.392731	35.338460
413.556885	35.353138
413.721039	35.367048
413.885193	35.379971
414.049316	35.393159
414.213470	35.406110
414.377594	35.419810
414.541718	35.433161
414.705811	35.447785
414.869934	35.462100
415.034027	35.476989
415.198120	35.490707
415.362213	35.506592
415.526276	35.522041
415.690338	35.536717
415.854431	35.549240
416.018463	35.561247
416.182526	35.573894
416.346558	35.585001
416.510620	35.595660
416.674622	35.605948
416.838654	35.616828
417.002686	35.629082
417.166687	35.641430
417.330688	35.652668
417.494690	35.663433
417.658661	35.673111
417.822662	35.681690
417.986633	35.688722
418.150604	35.696182
418.314545	35.702874
418.478516	35.708016
418.642456	35.711663
418.806396	35.714690
418.970337	35.717544
419.134247	35.721296
419.298187	35.725566
419.462097	35.729743
419.625977	35.735686
419.789886	35.742648
419.953766	35.750740
420.117676	35.759220
420.281555	35.767868
420.445404	35.777377
420.609283	35.787751
420.773132	35.800350
420.936981	35.813535
421.100830	35.827879
421.264648	35.842683
421.428497	35.857108
421.592316	35.871511
421.756134	35.885639
421.919922	35.899737
422.083740	35.915061
422.247528	35.929834
422.411316	35.945897
422.575104	35.961236
422.738861	35.975037
422.902618	35.988931
423.066406	36.002569
423.230133	36.015563
423.393890	36.028456
423.557617	36.040060
423.721344	36.051700
423.885071	36.063471
424.048798	36.073514
424.212524	36.083218
424.376221	36.092921
424.539917	36.102232
424.703583	36.110855
424.867279	36.119604
425.030945	36.129182
425.194611	36.139528
425.358276	36.148741
425.521942	36.158739
425.685577	36.168906
425.849213	36.178992
426.012848	36.189384
426.176483	36.199785
426.340118	36.209648
426.503723	36.219639
426.667328	36.227931
426.830933	36.236934
426.994507	36.245041
427.158112	36.252864
427.321686	36.259861
427.485229	36.265613
427.648804	36.270287
427.812378	36.274664
427.975922	36.280251
428.139465	36.285422
428.302979	36.291109
428.466522	36.295351
428.630035	36.299276
428.793549	36.304092
428.957062	36.309798
429.120575	36.315890
429.284058	36.322345
429.447540	36.329291
429.611023	36.338032
429.774506	36.346463
429.937958	36.356362
430.101410	36.367551
430.264862	36.378898
430.428314	36.389890
430.591736	36.402183
430.755188	36.415532
430.918610	36.429152
431.082031	36.443618
431.245422	36.458053
431.408813	36.473317
431.572235	36.487280
431.735596	36.501711
431.898987	36.516716
432.062378	36.529645
432.225739	36.540949
432.389099	36.552291
432.552429	36.563274
432.715790	36.572526
432.879120	36.581643
433.042450	36.589490
433.205780	36.597727
433.369110	36.604286
433.532410	36.610468
433.695709	36.616821
433.859009	36.621987
434.022308	36.627623
434.185577	36.634831
434.348846	36.642518
434.512115	36.648509
434.675385	36.653972
434.838654	36.660945
435.001892	36.668592
435.165131	36.676486
435.328369	36.685810
435.491577	36.694572
435.654816	36.703401
435.818024	36.712784
435.981232	36.722601
436.144409	36.730299
436.307617	36.739515
436.470795	36.746556
436.633972	36.753328
436.797119	36.759995
436.960297	36.765908
437.123444	36.771583
437.286591	36.775611
437.449738	36.777701
437.612885	36.777882
437.776001	36.778600
437.939117	36.778395
438.102234	36.777512
438.265350	36.776546
438.428436	36.775282
438.591522	36.774792
438.754608	36.775167
438.917694	36.775157
439.080750	36.775808
439.243835	36.777884
439.406891	36.782133
439.569916	36.787239
439.732971	36.793420
439.895996	36.800606
440.059021	36.808892
440.222046	36.818977
440.385071	36.831218
440.548065	36.845859
440.711060	36.861496
440.874054	36.878484
441.037048	36.896671
441.200012	36.917279
441.363007	36.938483
441.525970	36.960986
441.688904	36.984115
441.851868	37.006302
442.014801	37.027294
442.177734	37.049211
442.340668	37.069714
442.503601	37.087746
442.666504	37.104595
442.829407	37.120481
442.992310	37.137378
443.155212	37.152709
443.318085	37.166875
443.480957	37.179223
443.643829	37.188639
443.806702	37.196080
443.969543	37.203265
444.132416	37.211028
444.295258	37.217842
444.458069	37.222885
444.620911	37.226906
444.783722	37.230155
444.946533	37.232923
445.109344	37.235462
445.272156	37.238879
445.434937	37.241079
445.597717	37.244673
445.760498	37.250203
445.923279	37.255560
446.086060	37.260104
446.248810	37.264267
446.411560	37.269726
446.574280	37.276718
446.737030	37.284189
446.899750	37.292848
447.062469	37.301353
447.225189	37.309897
447.387909	37.318431
447.550598	37.327071
447.713287	37.336243
447.875977	37.346404
448.038666	37.356424
448.201324	37.366095
448.363983	37.376279
448.526642	37.386633
448.689301	37.396768
448.851929	37.406005
449.014587	37.416320
449.177216	37.427119
449.339813	37.438512
449.502441	37.448894
449.665039	37.458412
449.827637	37.466710
449.990234	37.474893
450.152832	37.483685
450.315399	37.493037
450.477966	37.502725
450.640533	37.511969
450.803101	37.521576
450.965637	37.531277
451.128174	37.542024
451.290710	37.551763
451.453247	37.561340
451.615784	37.570198
451.778290	37.578790
451.940796	37.589087
452.103302	37.598585
452.265778	37.605961
452.428253	37.613933
452.590729	37.623011
452.753204	37.632684
452.915680	37.642351
453.078125	37.652210
453.240570	37.663301
453.403015	37.674026
453.565460	37.685502
453.727875	37.696150
453.890289	37.705544
454.052704	37.715385
454.215118	37.724379
454.377533	37.732517
454.539917	37.739946
454.702301	37.747857
454.864685	37.755837
455.027039	37.764459
455.189392	37.771827
455.351746	37.780649
455.514099	37.789628
455.676453	37.797884
455.838776	37.804470
456.001099	37.811942
456.163422	37.820555
456.325745	37.829031
456.488037	37.836636
456.650330	37.844843
456.812622	37.853875
456.974915	37.863462
457.137177	37.873519
457.299469	37.883277
457.461731	37.893610
457.623962	37.902454
457.786224	37.912847
457.948456	37.923021
458.110687	37.933623
458.272919	37.945074
458.435150	37.956238
458.597351	37.967900
458.759552	37.981640
458.921753	37.994527
459.083923	38.008791
459.246124	38.021898
459.408295	38.034859
459.570465	38.047707
459.732635	38.059357
459.894775	38.069934
460.056915	38.078488
460.219055	38.087361
460.381195	38.096380
460.543304	38.104773
460.705444	38.113753
460.867554	38.121652
461.029633	38.129517
461.191742	38.137677
461.353821	38.145373
461.515900	38.151681
461.677979	38.157832
461.840057	38.162415
462.002106	38.165243
462.164154	38.168983
462.326202	38.172996
462.488251	38.175416
462.650269	38.176784
462.812286	38.177652
462.974304	38.179323
463.136322	38.181332
463.298309	38.183591
463.460297	38.185246
463.622284	38.187637
463.784271	38.188551
463.946259	38.188234
464.108215	38.190589
464.270172	38.192868
464.432129	38.195718
464.594055	38.199275
464.755981	38.202166
464.917908	38.207046
465.079834	38.212772
465.241760	38.218270
465.403656	38.223999
465.565552	38.227892
465.727448	38.234322
465.889343	38.240861
466.051208	38.247829
466.213074	38.254959
466.374939	38.263470
466.536804	38.272629
466.698639	38.281289
466.860504	38.288571
467.022308	38.297411
467.184143	38.304724
467.345978	38.311676
467.507782	38.318241
467.669586	38.323270
467.831390	38.326562
467.993164	38.328544
468.154938	38.328984
468.316711	38.326285
468.478485	38.322901
468.640259	38.319122
468.802002	38.316580
468.963745	38.315040
469.125488	38.314521
469.287231	38.313874
469.448944	38.313094
469.610657	38.310970
469.772369	38.308828
469.934082	38.308360
470.095764	38.309236
470.257446	38.312651
470.419128	38.320519
470.580811	38.329640
470.742462	38.340167
470.904144	38.352066
471.065796	38.366069
471.227417	38.383207
471.389069	38.401765
471.550690	38.423175
471.712311	38.446001
471.873932	38.469646
472.035522	38.493006
472.197144	38.514166
472.358734	38.535357
472.520294	38.557118
472.681885	38.579042
472.843445	38.600256
473.005005	38.619746
473.166565	38.637032
473.328125	38.652330
473.489655	38.663539
473.651184	38.671270
473.812714	38.675988
473.974243	38.678458
474.135742	38.679210
474.297241	38.678074
474.458740	38.675449
474.620239	38.669623
474.781738	38.665655
474.943207	38.662617
475.104675	38.658409
475.266113	38.652762
475.427582	38.646897
475.589020	38.640423
475.750458	38.633791
475.911896	38.628958
476.073303	38.626624
476.234741	38.627008
476.396149	38.630170
476.557526	38.635895
476.718933	38.644365
476.880310	38.655600
477.041687	38.667921
477.203064	38.681814
477.364441	38.697781
477.525787	38.714467
477.687134	38.731412
477.848480	38.749941
478.009827	38.766984
478.171143	38.783068
478.332458	38.798615
478.493774	38.814834
478.655090	38.830786
478.816376	38.846615
478.977661	38.861995
479.138947	38.875489
479.300232	38.886078
479.461487	38.895985
479.622772	38.903104
479.784027	38.908859
479.945251	38.912315
480.106506	38.915157
480.267731	38.917580
480.428955	38.918767
480.590179	38.918418
480.751373	38.917396
480.912567	38.915204
481.073761	38.914371
481.234955	38.912569
481.396149	38.910665
481.557312	38.910414
481.718475	38.910850
481.879639	38.912687
482.040802	38.913521
482.201935	38.915677
482.363068	38.918127
482.524200	38.921768
482.685303	38.925660
482.846436	38.930888
483.007538	38.937723
483.168640	38.946524
483.329712	38.953753
483.490814	38.962679
483.651886	38.973482
483.812958	38.984450
483.973999	38.997406
484.135071	39.012767
484.296112	39.027034
484.457153	39.041264
484.618195	39.055556
484.779205	39.069371
484.940216	39.083047
485.101227	39.097261
485.262238	39.113679
485.423218	39.128426
485.584229	39.142388
485.745209	39.156228
485.906158	39.167517
486.067139	39.178757
486.228088	39.189257
486.389038	39.198887
486.549988	39.208014
486.710907	39.216966
486.871857	39.224661
487.032776	39.231758
487.193665	39.237773
487.354584	39.243305
487.515472	39.249239
487.676361	39.256577
487.837250	39.264172
487.998138	39.271845
488.158997	39.279435
488.319855	39.285830
488.480713	39.291781
488.641541	39.299121
488.802399	39.306718
488.963226	39.315641
489.124054	39.328006
489.284851	39.340060
489.445679	39.351682
489.606476	39.363582
489.767273	39.377196
489.928040	39.389883
490.088837	39.402539
490.249603	39.415841
490.410370	39.429343
490.571106	39.441094
490.731873	39.451695
490.892609	39.461684
491.053345	39.470674
491.214081	39.478993
491.374786	39.487618
491.535492	39.496177
491.696198	39.502026
491.856903	39.507535
492.017578	39.513098
492.178284	39.516901
492.338959	39.518126
492.499603	39.518517
492.660278	39.517114
492.820923	39.514867
492.981567	39.511985
493.142212	39.508100
493.302826	39.504321
493.463440	39.500746
493.624054	39.497509
493.784668	39.496458
493.945282	39.496722
494.105865	39.497048
494.266449	39.496647
494.427032	39.496843
494.587585	39.497382
494.748169	39.497141
494.908722	39.499229
495.069244	39.500906
495.229797	39.503238
495.390320	39.505531
495.550842	39.507469
495.711365	39.509952
495.871887	39.513929
496.032379	39.518047
496.192871	39.522221
496.353363	39.527779
496.513855	39.532103
496.674316	39.536789
496.834778	39.540624
496.995239	39.543977
497.155670	39.547993
497.316132	39.551364
497.476562	39.555900
497.636993	39.560068
497.797394	39.563707
497.957825	39.569085
498.118225	39.574635
498.278625	39.579964
498.438995	39.584706
498.599396	39.589866
498.759766	39.596748
498.920135	39.603745
499.080475	39.611965
499.240845	39.621318
499.401184	39.631424
499.561523	39.642162
499.721832	39.654083
499.882172	39.667528
500.042480	39.682649
500.202789	39.697441
500.363098	39.710779
500.523376	39.723288
500.683655	39.736513
500.843933	39.747829
501.004211	39.757679
501.164459	39.767750
501.324707	39.776143
501.484955	39.784518
501.645203	39.792266
501.805420	39.799949
501.965668	39.806256
502.125885	39.813265
502.286072	39.818058
502.446289	39.822256
502.606476	39.824692
502.766663	39.825893
502.926849	39.828003
503.087006	39.827219
503.247162	39.825551
503.407318	39.824053
503.567474	39.823070
503.727600	39.823818
503.887756	39.823756
504.047882	39.826572
504.207977	39.831123
504.368103	39.835204
504.528198	39.841652
504.688293	39.848226
504.848389	39.855545
505.008453	39.863452
505.168549	39.872340
505.328613	39.881841
505.488647	39.891976
505.648712	39.902037
505.808746	39.911997
505.968781	39.921421
506.128815	39.930897
506.288818	39.940071
506.448853	39.948063
506.608856	39.955648
506.768829	39.962527
506.928833	39.968648
507.088806	39.972791
507.248779	39.975317
507.408752	39.977815
507.568695	39.978854
507.728668	39.978956
507.888611	39.978076
508.048523	39.978035
508.208466	39.977622
508.368378	39.976983
508.528290	39.974389
508.688202	39.972241
508.848114	39.969466
509.007996	39.967213
509.167877	39.966289
509.327759	39.962723
509.487610	39.962483
509.647461	39.963301
509.807312	39.964879
509.967163	39.967392
510.127014	39.971737
510.286835	39.978480
510.446655	39.986128
510.606476	39.994461
510.766266	40.003328
510.926086	40.010456
511.085876	40.018944
511.245667	40.027217
511.405426	40.034633
511.565186	40.042115
511.724945	40.049111
511.884705	40.055770
512.044434	40.063152
512.204163	40.071194
512.363953	40.079820
512.523621	40.088771
512.683350	40.096411
512.843079	40.104003
513.002747	40.108945
513.162476	40.112831
513.322144	40.113205
513.481812	40.113213
513.641479	40.114597
513.801147	40.115914
513.960815	40.117274
514.120422	40.119602
514.280090	40.123113
514.439697	40.126580
514.599365	40.129880
514.758972	40.133818
514.918579	40.139254
515.078186	40.144139
515.237732	40.149937
515.397339	40.156945
515.556946	40.163449
515.716492	40.174177
515.876038	40.185035
516.035583	40.197031
516.195129	40.210475
516.354675	40.225624
516.514221	40.242927
516.673767	40.261039
516.833252	40.277009
516.992798	40.290113
517.152283	40.304239
517.311768	40.320205
517.471252	40.334864
517.630737	40.347992
517.790222	40.362433
517.949646	40.376941
518.109131	40.392129
518.268555	40.408478
518.427979	40.423282
518.587463	40.437583
518.746887	40.450727
518.906250	40.462396
519.065674	40.473329
519.225098	40.483101
519.384460	40.492528
519.543884	40.500345
519.703247	40.508223
519.862610	40.515804
520.021973	40.523165
520.181335	40.530617
520.340698	40.538876
520.500000	40.547713
520.659363	40.555920
520.818665	40.564401
520.977966	40.573341
521.137329	40.579449
521.296631	40.584709
521.455872	40.591423
521.615173	40.599820
521.774475	40.607102
521.933716	40.615255
522.093018	40.619318
522.252258	40.622340
522.411499	40.624424
522.570740	40.629010
522.729980	40.632525
522.889221	40.635161
523.048401	40.636305
523.207642	40.638078
523.366821	40.641701
523.526001	40.644597
523.685181	40.644844
523.844360	40.646479
524.003540	40.648839
524.162720	40.650757
524.321838	40.654466
524.481018	40.659200
524.640137	40.663010
524.799316	40.666389
524.958435	40.670834
525.117554	40.675755
525.276611	40.683991
525.435730	40.694744
525.594849	40.706778
525.753906	40.717702
525.912964	40.729400
526.072083	40.742493
526.231140	40.758332
526.390198	40.773622
526.549255	40.789616
526.708252	40.805155
526.867310	40.819861
527.026306	40.832737
527.185364	40.846372
527.344360	40.857398
527.503357	40.868111
527.662354	40.878103
527.821350	40.886411
527.980286	40.890927
