# Wavelength (nm)	Smoothed Intensity
379.429993	33.258595
379.595551	33.255993
379.761108	33.250693
379.926666	33.258200
380.092194	33.261732
380.257721	33.261905
380.423248	33.263467
380.588776	33.275312
380.754272	33.262831
380.919800	33.263978
381.085297	33.279890
381.250793	33.305935
381.416260	33.331384
381.581757	33.335428
381.747223	33.348355
381.912689	33.363483
382.078125	33.394326
382.243591	33.414149
382.409027	33.418802
382.574463	33.445330
382.739899	33.472186
382.905334	33.485340
383.070740	33.515410
383.236176	33.533611
383.401581	33.557009
383.566956	33.586203
383.732361	33.611350
383.897736	33.628558
384.063110	33.648761
384.228485	33.666346
384.393860	33.678395
384.559204	33.688498
384.724579	33.685004
384.889923	33.688289
385.055237	33.689989
385.220581	33.717326
385.385895	33.717385
385.551239	33.706409
385.716522	33.729112
385.881836	33.740566
386.047150	33.736345
386.212433	33.778655
386.377716	33.783915
386.542999	33.802168
386.708252	33.799514
386.873535	33.820581
387.038788	33.841478
387.204041	33.834613
387.369293	33.849367
387.534515	33.860554
387.699738	33.878482
387.864960	33.886731
388.030182	33.910107
388.195404	33.931253
388.360596	33.952267
388.525787	33.937031
388.690979	33.963281
388.856171	33.989023
389.021362	33.994418
389.186523	33.999466
389.351685	34.009379
389.516846	34.003817
389.682007	34.023759
389.847137	34.029055
390.012268	34.049498
390.177399	34.052015
390.342529	34.071804
390.507629	34.084466
390.672760	34.071388
390.837860	34.067334
391.002960	34.083937
391.168030	34.097882
391.333130	34.114815
391.498199	34.118550
391.663269	34.138485
391.828339	34.163351
391.993378	34.170290
392.158447	34.203271
392.323486	34.215063
392.488525	34.217727
392.653534	34.227086
392.818573	34.249696
392.983582	34.238323
393.148590	34.262419
393.313599	34.254258
393.478577	34.265561
393.643585	34.263095
393.808563	34.289716
393.973541	34.308747
394.138489	34.345254
394.303467	34.348024
394.468414	34.365660
394.633362	34.355514
394.798309	34.364052
394.963226	34.359588
395.128174	34.361502
395.293091	34.348146
395.458008	34.335574
395.622894	34.345513
395.787811	34.368273
395.952698	34.392221
396.117584	34.389138
396.282471	34.406266
396.447327	34.406988
396.612213	34.425856
396.777069	34.447243
396.941925	34.451346
397.106750	34.463800
397.271606	34.498011
397.436432	34.499596
397.601257	34.510498
397.766083	34.509891
397.930878	34.541951
398.095703	34.564158
398.260498	34.567634
398.425293	34.578212
398.590057	34.599970
398.754852	34.607964
398.919617	34.628252
399.084381	34.633860
399.249146	34.649116
399.413879	34.670746
399.578644	34.675964
399.743378	34.718524
399.908112	34.749458
400.072815	34.753825
400.237549	34.763858
400.402252	34.750096
400.566956	34.737785
400.731659	34.734403
400.896332	34.741753
401.061035	34.750923
401.225708	34.761363
401.390381	34.755034
401.555023	34.774224
401.719696	34.800589
401.884338	34.823100
402.048981	34.825125
402.213623	34.805560
402.378235	34.829108
402.542847	34.837552
402.707489	34.832447
402.872070	34.850631
403.036682	34.827261
403.201294	34.832793
403.365875	34.834006
403.530457	34.839334
403.695007	34.851465
403.859589	34.890952
404.024139	34.924960
404.188690	34.923853
404.353241	34.934876
404.517792	34.956418
404.682312	34.971300
404.846832	34.974232
405.011353	34.988083
405.175873	34.991640
405.340393	35.007907
405.504883	35.026185
405.669373	35.025585
405.833862	35.043275
405.998322	35.073649
406.162811	35.079221
406.327271	35.104729
406.491730	35.098412
406.656189	35.090504
406.820618	35.089112
406.985046	35.097612
407.149475	35.093177
407.313904	35.094709
407.478333	35.103996
407.642731	35.110922
407.807129	35.094469
407.971527	35.114289
408.135925	35.108411
408.300293	35.110416
408.464661	35.100858
408.629028	35.136162
408.793396	35.126544
408.957764	35.128168
409.122101	35.121096
409.286438	35.101208
409.450775	35.109077
409.615112	35.106490
409.779419	35.098248
409.943726	35.098197
410.108032	35.111279
410.272339	35.119458
410.436646	35.114801
410.600922	35.101005
410.765198	35.125090
410.929474	35.142349
411.093750	35.153370
411.257996	35.153201
411.422241	35.179694
411.586487	35.167274
411.750732	35.185749
411.914948	35.180677
412.079193	35.223196
412.243408	35.256497
412.407623	35.263671
412.571808	35.258350
412.735992	35.265746
412.900208	35.272029
413.064392	35.274749
413.228546	35.296371
413.392731	35.322641
413.556885	35.365685
413.721039	35.393880
