# Wavelength (nm)	Smoothed Intensity
333.317993	52.531386
333.485352	52.593966
333.652710	52.658316
333.820068	52.726109
333.987396	52.771232
334.154724	52.845259
334.322052	52.903178
334.489380	52.929435
334.656708	52.946243
334.824005	52.969641
334.991302	52.984146
335.158600	53.028947
335.325897	53.080381
335.493164	53.117338
335.660431	53.158102
335.827728	53.199720
335.994965	53.210201
336.162231	53.258976
336.329498	53.284606
336.496735	53.340271
336.663971	53.360196
336.831207	53.385210
336.998413	53.423576
337.165649	53.455615
337.332855	53.466787
337.500061	53.522833
337.667267	53.572615
337.834442	53.633422
338.001648	53.705064
338.168823	53.753801
338.335999	53.828483
338.503174	53.871993
338.670319	53.910703
338.837494	53.961257
339.004639	53.997759
339.171783	54.022139
339.338898	54.073387
339.506042	54.112372
339.673157	54.138500
339.840271	54.187696
340.007385	54.247085
340.174500	54.300574
340.341583	54.342544
340.508667	54.383913
340.675751	54.448759
340.842834	54.477152
341.009918	54.503481
341.176971	54.561826
341.344055	54.597429
341.511108	54.644433
341.678131	54.673173
341.845184	54.701755
342.012207	54.742438
342.179230	54.781207
342.346252	54.808389
342.513275	54.851844
342.680298	54.895659
342.847290	54.939300
343.014282	54.974574
343.181274	55.012141
343.348267	55.042068
343.515228	55.078985
343.682190	55.113536
343.849152	55.152369
344.016113	55.167691
344.183075	55.199567
344.350006	55.245277
344.516968	55.268744
344.683899	55.301773
344.850800	55.332774
345.017731	55.356033
345.184631	55.377731
345.351532	55.420869
345.518433	55.427376
345.685333	55.473731
345.852234	55.495316
346.019104	55.518817
346.185974	55.544884
346.352844	55.581742
346.519714	55.614722
346.686554	55.643587
346.853424	55.659915
347.020264	55.680302
347.187073	55.704379
347.353912	55.749271
347.520721	55.769898
347.687561	55.797540
347.854370	55.832491
348.021179	55.850178
348.187958	55.860977
348.354736	55.873157
348.521545	55.905829
348.688324	55.919173
348.855072	55.979826
349.021851	55.980941
349.188599	55.997926
349.355347	56.021453
349.522095	56.047689
349.688843	56.082754
349.855560	56.091598
350.022308	56.110787
350.189026	56.130948
350.355743	56.143060
350.522430	56.158677
350.689148	56.185708
350.855835	56.207504
351.022522	56.229735
351.189209	56.251485
351.355865	56.278879
351.522522	56.311769
351.689209	56.357813
351.855865	56.382498
352.022491	56.411905
352.189148	56.411244
352.355774	56.448955
352.522400	56.489339
352.689026	56.522729
352.855652	56.523610
353.022247	56.553278
353.188843	56.562334
353.355438	56.596640
353.522034	56.622598
353.688629	56.670453
353.855194	56.706672
354.021759	56.707698
354.188324	56.707931
354.354889	56.730787
354.521454	56.740925
354.687988	56.776103
354.854523	56.803416
355.021057	56.812680
355.187592	56.847452
355.354095	56.886759
355.520599	56.913930
355.687134	56.950504
355.853607	56.951817
356.020111	56.969206
356.186584	57.015732
356.353088	57.030854
356.519562	57.080960
356.686005	57.106642
356.852478	57.130005
357.018921	57.159030
357.185364	57.162062
357.351807	57.188180
357.518250	57.216852
357.684692	57.237227
357.851105	57.255202
358.017517	57.274499
358.183929	57.277672
358.350311	57.300875
358.516724	57.305975
358.683105	57.311155
358.849487	57.336003
359.015869	57.345917
359.182220	57.368795
359.348602	57.376307
359.514954	57.393418
359.681305	57.409335
359.847656	57.412033
360.013977	57.410645
360.180298	57.416744
360.346649	57.415059
360.512939	57.424043
360.679260	57.465522
360.845581	57.485714
361.011871	57.503242
361.178162	57.533217
361.344452	57.541132
361.510712	57.572349
361.677002	57.590846
361.843262	57.604393
362.009521	57.610550
362.175751	57.612709
362.342010	57.635596
362.508240	57.655013
362.674469	57.682855
362.840698	57.692161
363.006927	57.705530
363.173126	57.724038
363.339325	57.738649
363.505524	57.762215
363.671722	57.781161
363.837921	57.823117
364.004089	57.826612
364.170258	57.847371
364.336426	57.864824
364.502594	57.873503
364.668762	57.892588
364.834900	57.874904
365.001038	57.892545
365.167175	57.930678
365.333282	57.949171
365.499420	57.981936
365.665527	57.977096
365.831635	57.996937
365.997742	58.007685
366.163818	58.010601
366.329926	58.028691
366.496002	58.046951
366.662079	58.070827
366.828156	58.084792
366.994202	58.100442
367.160248	58.097821
367.326294	58.099332
367.492340	58.115505
367.658386	58.112870
367.824402	58.134846
367.990448	58.147021
368.156464	58.188010
368.322449	58.221564
368.488464	58.195602
368.654449	58.217682
368.820435	58.202164
368.986420	58.205161
369.152405	58.220531
369.318390	58.248205
369.484344	58.269822
369.650299	58.291390
369.816254	58.309277
369.982178	58.312224
370.148132	58.325729
370.314056	58.329927
370.479980	58.360718
370.645905	58.383896
370.811798	58.412645
370.977692	58.444843
371.143616	58.440267
371.309479	58.459361
371.475372	58.469129
371.641266	58.458277
371.807129	58.494237
371.972992	58.512540
372.138855	58.568976
372.304688	58.589809
372.470551	58.604745
372.636383	58.616611
372.802216	58.635133
372.968018	58.637281
373.133850	58.668401
373.299652	58.692259
373.465454	58.714799
373.631256	58.757951
373.797058	58.769514
373.962830	58.800657
374.128601	58.804751
374.294373	58.821427
374.460144	58.842011
374.625916	58.855986
374.791656	58.865353
374.957397	58.873481
375.123138	58.874967
375.288879	58.869864
375.454590	58.841791
375.620331	58.856717
375.786041	58.872198
375.951721	58.872101
376.117432	58.878403
376.283112	58.899345
376.448822	58.916492
376.614471	58.924954
376.780151	58.921903
376.945831	58.915256
377.111481	58.941509
377.277130	58.941144
377.442780	58.949790
377.608429	58.942817
377.774048	58.954380
377.939667	58.957709
378.105286	58.956458
378.270905	58.971964
378.436523	58.987651
378.602112	59.003544
378.767700	59.018602
378.933289	59.028954
379.098877	59.026364
379.264435	59.037458
379.429993	59.047987
379.595551	59.048680
379.761108	59.022375
379.926666	59.036434
380.092194	59.062733
380.257721	59.057857
380.423248	59.039974
380.588776	59.041393
380.754272	59.043044
380.919800	59.050035
381.085297	59.056781
381.250793	59.066930
381.416260	59.081637
381.581757	59.106143
381.747223	59.129807
381.912689	59.123613
382.078125	59.152353
382.243591	59.177579
382.409027	59.182380
382.574463	59.188669
382.739899	59.192818
382.905334	59.201616
383.070740	59.248959
383.236176	59.264810
383.401581	59.278029
383.566956	59.294006
383.732361	59.309003
383.897736	59.310982
384.063110	59.328685
384.228485	59.355950
384.393860	59.380988
384.559204	59.399932
384.724579	59.404699
384.889923	59.400684
385.055237	59.409465
385.220581	59.450396
385.385895	59.460212
385.551239	59.460340
385.716522	59.482341
385.881836	59.497624
386.047150	59.518975
386.212433	59.534095
386.377716	59.546494
386.542999	59.567458
386.708252	59.572644
386.873535	59.592234
387.038788	59.610208
387.204041	59.618796
387.369293	59.633905
387.534515	59.637019
387.699738	59.617869
387.864960	59.623759
388.030182	59.652358
388.195404	59.654745
388.360596	59.678102
388.525787	59.679783
388.690979	59.699302
388.856171	59.717800
389.021362	59.725673
389.186523	59.729884
389.351685	59.730322
389.516846	59.727996
389.682007	59.750343
389.847137	59.734785
390.012268	59.756265
390.177399	59.748627
390.342529	59.759147
390.507629	59.772710
390.672760	59.759305
390.837860	59.738727
391.002960	59.764794
391.168030	59.758784
391.333130	59.770596
391.498199	59.801892
391.663269	59.786182
391.828339	59.770999
391.993378	59.762063
392.158447	59.755512
392.323486	59.763167
392.488525	59.752229
392.653534	59.748485
392.818573	59.767252
392.983582	59.742091
393.148590	59.776755
393.313599	59.748098
393.478577	59.777267
393.643585	59.786689
393.808563	59.793329
393.973541	59.802652
394.138489	59.828011
394.303467	59.842823
394.468414	59.883971
394.633362	59.876090
394.798309	59.877106
394.963226	59.906400
395.128174	59.927240
395.293091	59.939455
395.458008	59.947352
395.622894	59.956664
395.787811	59.993934
395.952698	60.020701
396.117584	60.037641
396.282471	60.030654
396.447327	60.032817
396.612213	60.045665
396.777069	60.057018
396.941925	60.050195
397.106750	60.077400
397.271606	60.086240
397.436432	60.095059
397.601257	60.101563
397.766083	60.087944
397.930878	60.111629
398.095703	60.126059
398.260498	60.124497
398.425293	60.135805
398.590057	60.134355
398.754852	60.150862
398.919617	60.167342
399.084381	60.162888
399.249146	60.180306
399.413879	60.183474
399.578644	60.208598
399.743378	60.206902
399.908112	60.238319
400.072815	60.233576
400.237549	60.241027
400.402252	60.232054
400.566956	60.249726
400.731659	60.242370
400.896332	60.242863
401.061035	60.241373
401.225708	60.247483
401.390381	60.244933
401.555023	60.252388
401.719696	60.266545
401.884338	60.296898
402.048981	60.290288
402.213623	60.269072
402.378235	60.276344
402.542847	60.289053
402.707489	60.293164
402.872070	60.305295
403.036682	60.326048
403.201294	60.327030
403.365875	60.346710
403.530457	60.361469
403.695007	60.368267
403.859589	60.402536
404.024139	60.449349
404.188690	60.441688
404.353241	60.459077
404.517792	60.451194
404.682312	60.459009
404.846832	60.453797
405.011353	60.450290
405.175873	60.443590
405.340393	60.479321
405.504883	60.516693
405.669373	60.531888
405.833862	60.533758
405.998322	60.534354
406.162811	60.529596
406.327271	60.542862
406.491730	60.544131
406.656189	60.548719
406.820618	60.548303
406.985046	60.554991
407.149475	60.555024
407.313904	60.536161
407.478333	60.557977
407.642731	60.564462
407.807129	60.585360
407.971527	60.618375
408.135925	60.601996
408.300293	60.606265
408.464661	60.609155
408.629028	60.619875
408.793396	60.606407
408.957764	60.625354
409.122101	60.607532
409.286438	60.620750
409.450775	60.617933
409.615112	60.611230
409.779419	60.616062
409.943726	60.608347
410.108032	60.630687
410.272339	60.658002
410.436646	60.661265
410.600922	60.662342
410.765198	60.689252
410.929474	60.672505
411.093750	60.675460
411.257996	60.667510
411.422241	60.693748
411.586487	60.719251
411.750732	60.735387
411.914948	60.730584
412.079193	60.759916
412.243408	60.780791
412.407623	60.825521
412.571808	60.822800
412.735992	60.851140
412.900208	60.852905
413.064392	60.893362
413.228546	60.892323
413.392731	60.908602
413.556885	60.933572
413.721039	60.925832
413.885193	60.966946
414.049316	60.953768
414.213470	60.994689
414.377594	60.990447
414.541718	60.990834
414.705811	61.012004
414.869934	60.990244
415.034027	61.001743
415.198120	61.025775
415.362213	61.047177
415.526276	61.038227
415.690338	61.042707
415.854431	61.040865
416.018463	61.041168
416.182526	61.019193
416.346558	61.008987
416.510620	61.054488
416.674622	61.057857
416.838654	61.052332
417.002686	61.077939
417.166687	61.097091
417.330688	61.105112
417.494690	61.139199
417.658661	61.169125
417.822662	61.193626
417.986633	61.202510
418.150604	61.219171
418.314545	61.220643
418.478516	61.236359
418.642456	61.215811
418.806396	61.242457
418.970337	61.234002
419.134247	61.274262
419.298187	61.283279
419.462097	61.331770
419.625977	61.351337
419.789886	61.338136
419.953766	61.338192
420.117676	61.341764
420.281555	61.363848
420.445404	61.362256
420.609283	61.383014
420.773132	61.354061
420.936981	61.363114
421.100830	61.385833
421.264648	61.394918
421.428497	61.407818
421.592316	61.431805
421.756134	61.430800
421.919922	61.462556
422.083740	61.443955
422.247528	61.455510
422.411316	61.440785
422.575104	61.445876
422.738861	61.440456
422.902618	61.459408
423.066406	61.489477
423.230133	61.482041
423.393890	61.480224
423.557617	61.475696
423.721344	61.463966
423.885071	61.503292
424.048798	61.524422
424.212524	61.525763
424.376221	61.489431
424.539917	61.508464
424.703583	61.520933
424.867279	61.496414
425.030945	61.496166
425.194611	61.507079
425.358276	61.531625
425.521942	61.558804
425.685577	61.586527
425.849213	61.613628
426.012848	61.630685
426.176483	61.623872
426.340118	61.619237
426.503723	61.644541
426.667328	61.666140
426.830933	61.662757
426.994507	61.655402
427.158112	61.622188
427.321686	61.631112
427.485229	61.615733
427.648804	61.647186
427.812378	61.657481
427.975922	61.673240
428.139465	61.712832
428.302979	61.713605
428.466522	61.718598
428.630035	61.710636
428.793549	61.716454
428.957062	61.705523
429.120575	61.685873
429.284058	61.709007
429.447540	61.721257
429.611023	61.753381
429.774506	61.767281
429.937958	61.772093
430.101410	61.798501
430.264862	61.844652
430.428314	61.843621
430.591736	61.854540
430.755188	61.899820
430.918610	61.922802
431.082031	61.938585
431.245422	61.947847
431.408813	61.946777
431.572235	61.965317
431.735596	61.967583
431.898987	61.972860
432.062378	61.974160
432.225739	61.984547
432.389099	62.035337
432.552429	62.048521
432.715790	62.069549
432.879120	62.069463
433.042450	62.073128
433.205780	62.076129
433.369110	62.055369
433.532410	62.054094
433.695709	62.092571
433.859009	62.107719
434.022308	62.120062
434.185577	62.142601
434.348846	62.144083
434.512115	62.151583
434.675385	62.169783
434.838654	62.162800
435.001892	62.177148
435.165131	62.207847
435.328369	62.216283
435.491577	62.256866
435.654816	62.240989
435.818024	62.242802
435.981232	62.245147
436.144409	62.252809
436.307617	62.249315
436.470795	62.265266
436.633972	62.293256
436.797119	62.315877
436.960297	62.327862
437.123444	62.343077
437.286591	62.351640
437.449738	62.329361
437.612885	62.329481
437.776001	62.351351
437.939117	62.353331
438.102234	62.364597
438.265350	62.374665
438.428436	62.361227
438.591522	62.372343
438.754608	62.356525
438.917694	62.351999
439.080750	62.351561
439.243835	62.306867
439.406891	62.301965
439.569916	62.321809
439.732971	62.327969
439.895996	62.347117
440.059021	62.346932
440.222046	62.353218
440.385071	62.365526
440.548065	62.371995
440.711060	62.390119
440.874054	62.404336
441.037048	62.399991
441.200012	62.410455
441.363007	62.446794
441.525970	62.440773
441.688904	62.455917
441.851868	62.464757
442.014801	62.490603
442.177734	62.534803
442.340668	62.548029
442.503601	62.597024
442.666504	62.607329
442.829407	62.626672
442.992310	62.631451
443.155212	62.639676
443.318085	62.663573
443.480957	62.653937
443.643829	62.644358
443.806702	62.645906
443.969543	62.641498
444.132416	62.632851
444.295258	62.640295
444.458069	62.667646
444.620911	62.653469
444.783722	62.662676
444.946533	62.673038
445.109344	62.677075
445.272156	62.690753
445.434937	62.671318
445.597717	62.663725
445.760498	62.685500
445.923279	62.704688
446.086060	62.712305
446.248810	62.738588
446.411560	62.742565
446.574280	62.728005
446.737030	62.765282
446.899750	62.788356
447.062469	62.787447
447.225189	62.820559
447.387909	62.833988
447.550598	62.865589
447.713287	62.964975
447.875977	63.003558
448.038666	63.027768
448.201324	63.054474
448.363983	63.066158
448.526642	63.070069
448.689301	63.076011
448.851929	63.099680
449.014587	63.081866
449.177216	63.099066
449.339813	63.109645
449.502441	63.114108
449.665039	63.122781
449.827637	63.130110
449.990234	63.151153
450.152832	63.160109
450.315399	63.179388
450.477966	63.178689
450.640533	63.179752
450.803101	63.184226
450.965637	63.073915
451.128174	63.075354
451.290710	63.051709
451.453247	63.025497
451.615784	63.027314
451.778290	63.022895
451.940796	63.025130
452.103302	63.056218
452.265778	63.078069
452.428253	63.062118
452.590729	63.037138
452.753204	63.060800
452.915680	63.065073
453.078125	63.083394
453.240570	63.071772
453.403015	63.061549
453.565460	63.080877
453.727875	63.086576
453.890289	63.096825
454.052704	63.094364
454.215118	63.101863
454.377533	63.056042
454.539917	63.089632
454.702301	63.150415
454.864685	63.180656
455.027039	63.209953
455.189392	63.235913
455.351746	63.252194
455.514099	63.257959
455.676453	63.278761
455.838776	63.327779
456.001099	63.336107
456.163422	63.336949
456.325745	63.319340
456.488037	63.310732
456.650330	63.335949
456.812622	63.349067
456.974915	63.374329
457.137177	63.427647
457.299469	63.440394
457.461731	63.431854
457.623962	63.475673
457.786224	63.494287
457.948456	63.474557
458.110687	63.444281
458.272919	63.392531
458.435150	63.387138
458.597351	63.402850
458.759552	63.438818
458.921753	63.432050
459.083923	63.449462
459.246124	63.412453
459.408295	63.397525
459.570465	63.414177
459.732635	63.405132
459.894775	63.397056
460.056915	63.387753
460.219055	63.392928
460.381195	63.373954
460.543304	63.352487
460.705444	63.404835
460.867554	63.445345
461.029633	63.425707
461.191742	63.453085
461.353821	63.481074
461.515900	63.551256
461.677979	63.561057
461.840057	63.521187
462.002106	63.506425
462.164154	63.531031
462.326202	63.519614
462.488251	63.544434
462.650269	63.586634
462.812286	63.624933
462.974304	63.651243
463.136322	63.636509
463.298309	63.646687
463.460297	63.632575
463.622284	63.626704
463.784271	63.670309
463.946259	63.646861
464.108215	63.631012
464.270172	63.640953
464.432129	63.606935
464.594055	63.615033
464.755981	63.611324
464.917908	63.618820
465.079834	63.628799
465.241760	63.630413
465.403656	63.637381
465.565552	63.625609
465.727448	63.632168
465.889343	63.619609
466.051208	63.591616
466.213074	63.588931
466.374939	63.637839
466.536804	63.646600
466.698639	63.618579
466.860504	63.619588
467.022308	63.628055
467.184143	63.666025
467.345978	63.654250
467.507782	63.661843
467.669586	63.695375
467.831390	63.698016
467.993164	63.703490
468.154938	63.713999
468.316711	63.698549
468.478485	63.733334
468.640259	63.718877
468.802002	63.704719
468.963745	63.714713
469.125488	63.743443
469.287231	63.757222
469.448944	63.761169
469.610657	63.726791
469.772369	63.690698
469.934082	63.740452
470.095764	63.761519
470.257446	63.724503
470.419128	63.730208
470.580811	63.748556
470.742462	63.772682
470.904144	63.764672
471.065796	63.767434
471.227417	63.766595
471.389069	63.802816
471.550690	63.860921
471.712311	63.858989
471.873932	63.912518
472.035522	63.940565
472.197144	63.975656
472.358734	63.989525
472.520294	64.006507
472.681885	64.017098
472.843445	64.044517
473.005005	64.087880
473.166565	64.082531
473.328125	64.085280
473.489655	64.099615
473.651184	64.089154
473.812714	64.090891
473.974243	64.092269
474.135742	64.101552
474.297241	64.101399
474.458740	64.085231
474.620239	64.062627
474.781738	64.046133
474.943207	64.024831
475.104675	63.983996
475.266113	63.991391
475.427582	63.983760
475.589020	63.970719
475.750458	63.964402
475.911896	63.955691
476.073303	63.965692
476.234741	63.965729
476.396149	63.990616
476.557526	64.003135
476.718933	64.030649
476.880310	64.056012
477.041687	64.072185
477.203064	64.051149
477.364441	64.072797
477.525787	64.088739
477.687134	64.145013
477.848480	64.148960
478.009827	64.153547
478.171143	64.159214
478.332458	64.189331
478.493774	64.220130
478.655090	64.196094
478.816376	64.194175
478.977661	64.234469
479.138947	64.284460
479.300232	64.290430
479.461487	64.310415
479.622772	64.285843
479.784027	64.304015
479.945251	64.307329
480.106506	64.277971
480.267731	64.302947
480.428955	64.318012
480.590179	64.295024
480.751373	64.285392
480.912567	64.251625
481.073761	64.285798
481.234955	64.288597
481.396149	64.329930
481.557312	64.319830
481.718475	64.331090
481.879639	64.363510
482.040802	64.362889
482.201935	64.372927
482.363068	64.357702
482.524200	64.353622
482.685303	64.357534
482.846436	64.339687
483.007538	64.364115
483.168640	64.380646
483.329712	64.411490
483.490814	64.401722
483.651886	64.425376
483.812958	64.470053
483.973999	64.483701
484.135071	64.502203
484.296112	64.525796
484.457153	64.547708
484.618195	64.541529
484.779205	64.542745
484.940216	64.535251
485.101227	64.544028
485.262238	64.590514
485.423218	64.563365
485.584229	64.565815
485.745209	64.596650
485.906158	64.611347
486.067139	64.649977
486.228088	64.604792
486.389038	64.592535
486.549988	64.609286
486.710907	64.600719
486.871857	64.590514
487.032776	64.589345
487.193665	64.604707
487.354584	64.610929
487.515472	64.584976
487.676361	64.583748
487.837250	64.572451
487.998138	64.556177
488.158997	64.544868
488.319855	64.533071
488.480713	64.497875
488.641541	64.511944
488.802399	64.495991
488.963226	64.498412
489.124054	64.489479
489.284851	64.493925
489.445679	64.505280
489.606476	64.536778
489.767273	64.550464
489.928040	64.562199
490.088837	64.574465
490.249603	64.579802
490.410370	64.620326
490.571106	64.617006
490.731873	64.613533
490.892609	64.636175
491.053345	64.617452
491.214081	64.652522
491.374786	64.681142
491.535492	64.692448
491.696198	64.715078
491.856903	64.701520
492.017578	64.755210
492.178284	64.752883
492.338959	64.746453
492.499603	64.768686
492.660278	64.775590
492.820923	64.761982
492.981567	64.746922
493.142212	64.747171
493.302826	64.739545
493.463440	64.725001
493.624054	64.721216
493.784668	64.737975
493.945282	64.738310
494.105865	64.721259
494.266449	64.754305
494.427032	64.774958
494.587585	64.775474
494.748169	64.777443
494.908722	64.806373
495.069244	64.803402
495.229797	64.761346
495.390320	64.759934
495.550842	64.796246
495.711365	64.776046
495.871887	64.809093
496.032379	64.829344
496.192871	64.832848
496.353363	64.843539
496.513855	64.866246
496.674316	64.888992
496.834778	64.866028
496.995239	64.872268
497.155670	64.886300
497.316132	64.887180
497.476562	64.892188
497.636993	64.871347
497.797394	64.854600
497.957825	64.879188
498.118225	64.871442
498.278625	64.892772
498.438995	64.922864
498.599396	64.921040
498.759766	64.915311
498.920135	64.922074
499.080475	64.913970
499.240845	64.896229
499.401184	64.879656
499.561523	64.887575
499.721832	64.897048
499.882172	64.897330
500.042480	64.919647
500.202789	64.925662
500.363098	64.906119
500.523376	64.911250
500.683655	64.933981
500.843933	64.932399
501.004211	64.943979
501.164459	64.896810
501.324707	64.878074
501.484955	64.895784
501.645203	64.915421
501.805420	64.920810
501.965668	64.924013
502.125885	64.955475
502.286072	64.953354
502.446289	64.978975
502.606476	64.985932
502.766663	64.976684
502.926849	64.988573
503.087006	64.959448
503.247162	64.964999
503.407318	64.941981
503.567474	64.964658
503.727600	64.982638
503.887756	64.989970
504.047882	65.014934
504.207977	65.029727
504.368103	65.054164
504.528198	65.072201
504.688293	65.074349
504.848389	65.067512
505.008453	65.092531
505.168549	65.090270
505.328613	65.071456
505.488647	65.072488
505.648712	65.068224
505.808746	65.097270
505.968781	65.101564
506.128815	65.094985
506.288818	65.129479
506.448853	65.124904
506.608856	65.142681
506.768829	65.135496
506.928833	65.125688
507.088806	65.122261
507.248779	65.133211
507.408752	65.111404
507.568695	65.162902
507.728668	65.128334
507.888611	65.115150
508.048523	65.104369
508.208466	65.080606
508.368378	65.074562
508.528290	65.115439
508.688202	65.108901
508.848114	65.095827
509.007996	65.098717
509.167877	65.111410
509.327759	65.123045
509.487610	65.147004
509.647461	65.162232
509.807312	65.152833
509.967163	65.183381
510.127014	65.177077
510.286835	65.161032
510.446655	65.146912
510.606476	65.183541
510.766266	65.151914
510.926086	65.186919
511.085876	65.229118
511.245667	65.231473
511.405426	65.245081
511.565186	65.253749
511.724945	65.231212
511.884705	65.235834
512.044434	65.230687
512.204163	65.230312
512.363953	65.233223
512.523621	65.257312
512.683350	65.217581
512.843079	65.193350
513.002747	65.231317
513.162476	65.241238
513.322144	65.243485
513.481812	65.247982
513.641479	65.276355
513.801147	65.273500
513.960815	65.254955
514.120422	65.286003
514.280090	65.283281
514.439697	65.298409
514.599365	65.304756
514.758972	65.339145
514.918579	65.321950
515.078186	65.356994
515.237732	65.382790
515.397339	65.354352
515.556946	65.324917
515.716492	65.317212
515.876038	65.339990
516.035583	65.341593
516.195129	65.354112
516.354675	65.327166
516.514221	65.355499
516.673767	65.387546
516.833252	65.348324
516.992798	65.331902
517.152283	65.378205
517.311768	65.359503
517.471252	65.319620
517.630737	65.338207
517.790222	65.342356
517.949646	65.309697
518.109131	65.331533
518.268555	65.357975
518.427979	65.321320
518.587463	65.371910
518.746887	65.423461
518.906250	65.372486
519.065674	65.380375
519.225098	65.393922
519.384460	65.377581
519.543884	65.394424
519.703247	65.381311
519.862610	65.378074
520.021973	65.416269
520.181335	65.459323
520.340698	65.437397
520.500000	65.439412
520.659363	65.434983
520.818665	65.399669
520.977966	65.429620
521.137329	65.432304
521.296631	65.467608
521.455872	65.430376
521.615173	65.478830
521.774475	65.448512
521.933716	65.443870
522.093018	65.484192
522.252258	65.469761
522.411499	65.444057
522.570740	65.439839
522.729980	65.423791
522.889221	65.423285
523.048401	65.408219
523.207642	65.419128
523.366821	65.433623
523.526001	65.431201
523.685181	65.435697
523.844360	65.503717
524.003540	65.537913
524.162720	65.553165
524.321838	65.562906
524.481018	65.529323
524.640137	65.519845
524.799316	65.516047
524.958435	65.552498
525.117554	65.530965
525.276611	65.529659
525.435730	65.557802
525.594849	65.583985
525.753906	65.597438
525.912964	65.630463
526.072083	65.628035
526.231140	65.627801
526.390198	65.603813
526.549255	65.603924
526.708252	65.636878
526.867310	65.608763
527.026306	65.588917
527.185364	65.604632
527.344360	65.573389
527.503357	65.608668
527.662354	65.630835
527.821350	65.618582
527.980286	65.647112
