333.348	91.0
333.679	91.0
334.011	94.3
334.343	94.7
334.674	97.0
335.006	95.7
335.338	95.7
335.670	95.3
336.002	97.0
336.334	97.0
336.666	96.7
336.998	96.3
337.330	95.7
337.662	94.3
337.994	93.0
338.326	93.3
338.658	96.0
338.990	98.0
339.323	98.0
339.655	96.3
339.987	98.0
340.320	99.7
340.652	101.3
340.984	99.0
341.317	100.7
341.649	100.0
341.982	100.7
342.314	98.0
342.647	98.3
342.979	97.3
343.312	96.3
343.645	96.3
343.978	96.0
344.310	95.7
344.643	96.0
344.976	97.0
345.309	98.3
345.642	97.7
345.975	97.7
346.308	97.3
346.641	98.0
346.974	99.3
347.307	100.3
347.640	101.7
347.973	102.3
348.306	101.7
348.639	99.3
348.972	97.7
349.306	96.3
349.639	95.7
349.972	95.7
350.306	96.7
350.639	97.7
350.972	99.3
351.306	97.7
351.639	96.3
351.973	94.3
352.306	96.0
352.640	99.0
352.974	99.3
353.307	98.0
353.641	96.0
353.975	95.3
354.309	96.0
354.642	95.3
354.976	95.0
355.310	100.0
355.644	101.3
355.978	102.7
356.312	98.3
356.646	98.7
356.980	98.3
357.314	99.3
357.648	98.3
357.982	98.7
358.316	96.7
358.651	96.7
358.985	96.0
359.319	95.7
359.653	94.7
359.988	94.7
360.322	97.0
360.656	100.0
360.991	101.0
361.325	99.0
361.660	97.0
361.994	97.0
362.329	98.3
362.664	98.3
362.998	97.3
363.333	97.0
363.668	96.0
364.002	96.3
364.337	97.3
364.672	98.3
365.007	98.7
365.342	97.7
365.676	98.0
366.011	98.7
366.346	99.3
366.681	99.3
367.016	99.3
367.351	99.0
367.687	100.3
368.022	98.7
368.357	98.3
368.692	97.0
369.027	98.7
369.363	98.0
369.698	98.0
370.033	95.7
370.369	97.7
370.704	97.7
371.039	96.3
371.375	95.3
371.710	95.0
372.046	97.3
372.381	98.0
372.717	98.7
373.053	99.7
373.388	98.7
373.724	99.0
374.060	98.7
374.395	99.7
374.731	99.3
375.067	97.3
375.403	96.7
375.739	96.7
376.075	97.0
376.411	96.3
376.747	97.0
377.083	98.0
377.419	99.7
377.755	100.7
378.091	100.3
378.427	99.3
378.763	98.7
379.099	97.0
379.436	97.0
379.772	96.3
380.108	97.3
380.445	96.3
380.781	96.0
381.117	95.7
381.454	96.0
381.790	94.7
382.127	95.0
382.463	94.3
382.800	96.3
383.137	96.3
383.473	97.3
383.810	97.3
384.147	96.7
384.483	96.7
384.820	96.0
385.157	98.0
385.494	101.3
385.831	100.3
386.167	99.7
386.504	95.3
386.841	95.7
387.178	95.3
387.515	96.3
387.852	96.7
388.189	97.0
388.527	97.0
388.864	97.0
389.201	96.7
389.538	97.3
389.875	98.0
390.213	98.3
390.550	98.3
390.887	97.7
391.225	96.7
391.562	95.3
391.899	95.3
392.237	96.3
392.574	97.0
392.912	96.7
393.250	97.0
393.587	97.7
393.925	97.3
394.262	98.3
394.600	97.3
394.938	97.7
395.276	96.3
395.613	97.3
395.951	97.7
396.289	97.7
396.627	97.0
396.965	96.7
397.303	96.3
397.641	96.3
397.979	95.7
398.317	95.7
398.655	97.3
398.993	98.3
399.331	98.0
399.669	96.3
400.008	96.3
400.346	97.7
400.684	98.0
401.022	97.7
401.361	96.7
401.699	95.7
402.037	95.0
402.376	94.7
402.714	94.3
403.053	95.7
403.391	97.7
403.730	99.7
404.068	99.7
404.407	98.3
404.746	100.0
405.084	99.0
405.423	98.0
405.762	95.3
406.101	95.0
406.439	96.0
406.778	97.0
407.117	97.0
407.456	97.0
407.795	95.0
408.134	96.3
408.473	95.7
408.812	97.3
409.151	97.0
409.490	97.7
409.829	99.0
410.168	98.0
410.508	99.3
410.847	96.3
411.186	97.3
411.525	97.3
411.865	98.3
412.204	98.7
412.543	98.3
412.883	99.0
413.222	98.0
413.562	99.0
413.901	98.7
414.241	100.3
414.580	99.7
414.920	102.0
415.259	105.0
415.599	105.7
415.939	105.7
416.278	103.0
416.618	102.7
416.958	101.3
417.298	101.0
417.637	102.0
417.977	103.3
418.317	104.0
418.657	104.0
418.997	104.3
419.337	106.0
419.677	107.7
420.017	109.0
420.357	109.3
420.697	108.7
421.037	108.0
421.378	108.0
421.718	108.7
422.058	109.0
422.398	110.0
422.739	109.0
423.079	110.7
423.419	112.3
423.760	114.7
424.100	116.0
424.441	117.0
424.781	118.0
425.122	120.3
425.462	121.3
425.803	122.0
426.143	120.3
426.484	120.3
426.825	122.0
427.165	123.0
427.506	124.3
427.847	125.0
428.187	133.0
428.528	133.7
428.869	135.3
429.210	130.0
429.551	132.7
429.892	134.7
430.233	136.7
430.574	137.0
430.915	137.0
431.256	137.7
431.597	139.7
431.938	142.0
432.279	142.3
432.620	142.3
432.962	142.0
433.303	146.7
433.644	146.3
433.985	149.0
434.327	147.7
434.668	151.3
435.010	152.7
435.351	154.3
435.692	156.3
436.034	157.7
436.375	162.3
436.717	162.7
437.058	165.3
437.400	166.3
437.742	169.3
438.083	171.7
438.425	172.3
438.767	173.7
439.109	174.3
439.450	177.7
439.792	180.3
440.134	182.3
440.476	182.7
440.818	185.0
441.160	189.3
441.502	196.3
441.844	200.7
442.186	201.7
442.528	201.0
442.870	202.0
443.212	206.7
443.554	208.7
443.896	211.7
444.238	212.7
444.581	214.3
444.923	217.0
445.265	218.3
445.608	221.3
445.950	225.0
446.292	229.0
446.635	231.7
446.977	232.3
447.320	233.7
447.662	235.0
448.005	238.0
448.347	237.3
448.690	237.3
449.032	237.0
449.375	238.0
449.718	238.0
450.060	238.0
450.403	238.7
450.746	240.7
451.089	240.3
451.431	240.7
451.774	243.3
452.117	243.0
452.460	241.0
452.803	236.7
453.146	234.7
453.489	234.7
453.832	232.3
454.175	229.0
454.518	225.7
454.861	223.3
455.204	223.3
455.548	221.0
455.891	218.3
456.234	212.3
456.577	209.0
456.921	208.3
457.264	211.0
457.607	211.3
457.951	207.7
458.294	203.7
458.638	200.0
458.981	199.0
459.325	198.0
459.668	197.0
460.012	195.0
460.355	193.0
460.699	190.7
461.042	186.7
461.386	183.3
461.730	181.3
462.074	181.0
462.417	179.7
462.761	180.3
463.105	179.7
463.449	180.3
463.793	178.0
464.137	176.3
464.481	174.7
464.824	173.3
465.168	171.7
465.513	172.7
465.857	171.7
466.201	173.0
466.545	168.0
466.889	165.7
467.233	163.3
467.577	163.0
467.921	164.3
468.266	162.7
468.610	161.7
468.954	159.3
469.299	157.7
469.643	156.7
469.987	157.0
470.332	157.3
470.676	156.3
471.021	154.3
471.365	154.7
471.710	154.3
472.054	154.3
472.399	151.0
472.744	147.3
473.088	146.3
473.433	145.7
473.778	147.7
474.122	146.7
474.467	146.3
474.812	145.0
475.157	143.3
475.502	143.3
475.847	142.3
476.191	142.0
476.536	142.0
476.881	140.0
477.226	140.0
477.571	139.3
477.916	141.0
478.262	139.3
478.607	138.3
478.952	139.7
479.297	141.0
479.642	140.7
479.987	138.7
480.333	137.3
480.678	137.3
481.023	137.0
481.369	136.3
481.714	135.7
482.059	135.0
482.405	134.3
482.750	134.7
483.096	135.0
483.441	137.0
483.787	136.3
484.132	137.3
484.478	135.7
484.824	136.0
485.169	135.7
485.515	136.3
485.861	135.7
486.206	135.3
486.552	136.3
486.898	137.0
487.244	136.7
487.590	136.7
487.935	138.3
488.281	139.3
488.627	141.0
488.973	141.3
489.319	142.7
489.665	140.7
490.011	140.3
490.357	142.0
490.703	145.3
491.050	145.3
491.396	144.0
491.742	143.0
492.088	144.7
492.434	145.7
492.781	146.3
493.127	147.7
493.473	149.0
493.820	151.3
494.166	152.7
494.512	157.0
494.859	157.0
495.205	158.7
495.552	156.7
495.898	158.0
496.245	159.0
496.591	160.3
496.938	161.0
497.285	161.0
497.631	161.7
497.978	163.0
498.325	166.0
498.671	166.7
499.018	168.3
499.365	168.7
499.712	171.7
