	120.000000	-35.868000	23.800000
	120.020000	-35.424000	23.200000
	120.040000	-35.004000	22.200000
	120.060000	-34.608000	21.000000
	120.080000	-34.260000	19.400000
	120.100000	-33.936000	17.800000
	120.120000	-33.648000	16.000000
	120.140000	-33.396000	14.400000
	120.160000	-33.192000	12.400000
	120.180000	-33.036000	10.200000
	120.200000	-32.904000	8.200000
	120.220000	-32.832000	6.000000
	120.240000	-32.796000	4.000000
	120.260000	-32.808000	1.600000
	120.280000	-32.856000	-0.400000
	120.300000	-32.952000	-2.600000
	120.320000	-33.096000	-4.800000
	120.340000	-33.288000	-7.200000
	120.360000	-33.516000	-9.400000
	120.380000	-33.780000	-11.400000
	120.400000	-34.068000	-13.000000
	120.420000	-34.392000	-14.600000
	120.440000	-34.740000	-16.000000
	120.460000	-35.124000	-17.600000
	120.480000	-35.532000	-19.000000
	120.500000	-35.976000	-20.600000
	120.520000	-36.432000	-21.800000
	120.540000	-36.912000	-23.000000
	120.560000	-37.404000	-23.800000
	120.580000	-37.896000	-24.400000
	120.600000	-38.400000	-24.800000
	120.620000	-38.904000	-25.000000
	120.640000	-39.420000	-25.400000
	120.660000	-39.912000	-25.200000
	120.680000	-40.404000	-25.000000
	120.700000	-40.884000	-24.400000
	120.720000	-41.352000	-24.000000
	120.740000	-41.796000	-23.200000
	120.760000	-42.216000	-22.200000
	120.780000	-42.612000	-21.000000
	120.800000	-42.972000	-19.600000
	120.820000	-43.296000	-18.000000
	120.840000	-43.584000	-16.200000
	120.860000	-43.836000	-14.400000
	120.880000	-44.040000	-12.400000
	120.900000	-44.196000	-10.200000
	120.920000	-44.304000	-7.800000
	120.940000	-44.376000	-5.600000
	120.960000	-44.400000	-3.400000
	120.980000	-44.376000	-1.200000
	121.000000	-44.304000	1.200000
	121.020000	-44.184000	3.600000
	121.040000	-44.016000	6.000000
	121.060000	-43.800000	8.400000
	121.080000	-43.548000	10.600000
	121.100000	-43.272000	12.400000
	121.120000	-42.960000	14.000000
	121.140000	-42.624000	15.400000
	121.160000	-42.240000	17.200000
	121.180000	-41.832000	18.800000
	121.200000	-41.400000	20.400000
	121.220000	-40.944000	21.600000
	121.240000	-40.476000	22.600000
	121.260000	-39.996000	23.400000
	121.280000	-39.516000	23.800000
	121.300000	-39.012000	24.400000
	121.320000	-38.496000	25.000000
	121.340000	-37.980000	25.600000
	121.360000	-37.488000	25.400000
	121.380000	-36.996000	25.000000
	121.400000	-36.516000	24.400000
	121.420000	-36.048000	24.000000
	121.440000	-35.592000	23.400000
	121.460000	-35.172000	22.400000
	121.480000	-34.764000	21.400000
	121.500000	-34.404000	19.800000
	121.520000	-34.056000	18.600000
	121.540000	-33.756000	16.800000
	121.560000	-33.492000	15.200000
	121.580000	-33.276000	13.000000
	121.600000	-33.096000	11.000000
	121.620000	-32.952000	9.000000
	121.640000	-32.856000	7.000000
	121.660000	-32.796000	5.000000
	121.680000	-32.796000	2.600000
	121.700000	-32.832000	0.400000
	121.720000	-32.928000	-2.200000
	121.740000	-33.048000	-4.200000
	121.760000	-33.216000	-6.400000
	121.780000	-33.420000	-8.200000
	121.800000	-33.660000	-10.200000
	121.820000	-33.936000	-12.000000
	121.840000	-34.248000	-13.800000
	121.860000	-34.596000	-15.600000
	121.880000	-34.968000	-17.200000
	121.900000	-35.364000	-18.600000
	121.920000	-35.784000	-19.800000
	121.940000	-36.228000	-21.000000
	121.960000	-36.708000	-22.400000
	121.980000	-37.200000	-23.600000
	122.000000	-37.704000	-24.600000
	122.020000	-38.196000	-24.800000
	122.040000	-38.712000	-25.200000
	122.060000	-39.216000	-25.200000
	122.080000	-39.720000	-25.400000
	122.100000	-40.212000	-25.000000
	122.120000	-40.704000	-24.800000
	122.140000	-41.184000	-24.400000
	122.160000	-41.640000	-23.800000
	122.180000	-42.072000	-22.800000
	122.200000	-42.480000	-21.600000
	122.220000	-42.864000	-20.400000
	122.240000	-43.212000	-19.000000
	122.260000	-43.512000	-17.200000
	122.280000	-43.776000	-15.200000
	122.300000	-43.992000	-13.000000
	122.320000	-44.172000	-11.000000
	122.340000	-44.304000	-8.800000
	122.360000	-44.400000	-6.800000
	122.380000	-44.448000	-4.600000
	122.400000	-44.436000	-2.200000
	122.420000	-44.376000	0.400000
	122.440000	-44.268000	3.000000
	122.460000	-44.124000	5.200000
	122.480000	-43.944000	7.200000
	122.500000	-43.716000	9.200000
	122.520000	-43.440000	11.400000
	122.540000	-43.128000	13.600000
	122.560000	-42.792000	15.400000
	122.580000	-42.432000	16.800000
	122.600000	-42.048000	18.000000
	122.620000	-41.628000	19.400000
	122.640000	-41.184000	20.800000
	122.660000	-40.716000	22.200000
	122.680000	-40.248000	23.000000
	122.700000	-39.756000	23.800000
	122.720000	-39.252000	24.400000
	122.740000	-38.736000	25.200000
	122.760000	-38.232000	25.400000
	122.780000	-37.728000	25.400000
	122.800000	-37.236000	25.000000
	122.820000	-36.756000	24.600000
	122.840000	-36.288000	24.000000
	122.860000	-35.832000	23.400000
	122.880000	-35.388000	22.800000
	122.900000	-34.968000	22.000000
	122.920000	-34.572000	21.000000
	122.940000	-34.224000	19.400000
	122.960000	-33.912000	17.600000
	122.980000	-33.636000	15.600000
	123.000000	-33.384000	14.000000
	123.020000	-33.180000	12.200000
	123.040000	-33.024000	10.200000
	123.060000	-32.916000	7.800000
	123.080000	-32.844000	5.600000
	123.100000	-32.808000	3.600000
	123.120000	-32.820000	1.600000
	123.140000	-32.880000	-0.600000
	123.160000	-32.988000	-3.000000
	123.180000	-33.144000	-5.400000
	123.200000	-33.336000	-7.600000
	123.220000	-33.576000	-9.800000
	123.240000	-33.840000	-11.600000
	123.260000	-34.140000	-13.400000
	123.280000	-34.464000	-14.800000
	123.300000	-34.824000	-16.400000
	123.320000	-35.208000	-17.800000
	123.340000	-35.628000	-19.400000
	123.360000	-36.060000	-20.600000
	123.380000	-36.516000	-21.800000
	123.400000	-36.984000	-22.600000
	123.420000	-37.476000	-23.600000
	123.440000	-37.980000	-24.400000
	123.460000	-38.484000	-25.000000
	123.480000	-39.000000	-25.400000
	123.500000	-39.504000	-25.400000
	123.520000	-40.020000	-25.600000
	123.540000	-40.512000	-25.200000
	123.560000	-41.004000	-25.000000
	123.580000	-41.460000	-24.000000
	123.600000	-41.904000	-23.200000
	123.620000	-42.312000	-21.800000
	123.640000	-42.696000	-20.600000
	123.660000	-43.044000	-19.000000
	123.680000	-43.368000	-17.600000
	123.700000	-43.644000	-15.800000
	123.720000	-43.884000	-14.000000
	123.740000	-44.088000	-12.000000
	123.760000	-44.256000	-10.200000
	123.780000	-44.364000	-8.000000
	123.800000	-44.424000	-5.600000
	123.820000	-44.436000	-3.000000
	123.840000	-44.400000	-0.600000
	123.860000	-44.316000	1.800000
	123.880000	-44.184000	4.200000
	123.900000	-44.016000	6.400000
	123.920000	-43.800000	8.600000
	123.940000	-43.548000	10.600000
	123.960000	-43.260000	12.600000
	123.980000	-42.936000	14.400000
	124.000000	-42.588000	16.000000
	124.020000	-42.204000	17.600000
	124.040000	-41.796000	19.000000
	124.060000	-41.352000	20.600000
	124.080000	-40.896000	21.800000
	124.100000	-40.416000	23.000000
	124.120000	-39.936000	23.600000
	124.140000	-39.444000	24.200000
	124.160000	-38.952000	24.400000
	124.180000	-38.436000	25.000000
	124.200000	-37.932000	25.200000
	124.220000	-37.428000	25.400000
	124.240000	-36.948000	24.800000
	124.260000	-36.456000	24.600000
	124.280000	-35.988000	24.000000
	124.300000	-35.532000	23.600000
	124.320000	-35.112000	22.400000
	124.340000	-34.716000	21.200000
	124.360000	-34.344000	19.800000
	124.380000	-34.008000	18.400000
	124.400000	-33.708000	16.800000
	124.420000	-33.444000	15.000000
	124.440000	-33.228000	13.000000
	124.460000	-33.048000	11.000000
	124.480000	-32.916000	8.800000
	124.500000	-32.820000	6.800000
	124.520000	-32.772000	4.600000
	124.540000	-32.772000	2.400000
	124.560000	-32.820000	0.000000
	124.580000	-32.916000	-2.400000
	124.600000	-33.048000	-4.600000
	124.620000	-33.216000	-6.600000
	124.640000	-33.420000	-8.400000
	124.660000	-33.672000	-10.400000
	124.680000	-33.960000	-12.400000
	124.700000	-34.284000	-14.400000
	124.720000	-34.632000	-16.000000
	124.740000	-35.016000	-17.600000
	124.760000	-35.412000	-18.800000
	124.780000	-35.844000	-20.200000
	124.800000	-36.288000	-21.200000
	124.820000	-36.756000	-22.400000
